account_id,customer_id,account_type,balance,status,opened_date,branch_id
A00464,C10446,Savings,179598.93,Closed,28-07-2023,B033
A00465,C09559,Current,480657.91,Active,30-09-2025,B001
A00466,C10345,Current,148852.31,Closed,02-11-2023,B043
A00467,C08773,Savings,307795.88,Closed,02-05-2024,B028
A00468,C08524,Savings,141189.69,Closed,22-11-2024,B033
A00469,C05818,Current,28277.99,Closed,07-10-2023,B012
A00470,C00761,Current,26423.25,Closed,15-04-2026,B020
A00471,C09813,Current,326333.39,Active,18-04-2022,B030
A00472,C06338,Current,77541.15,Active,19-06-2022,B035
A00473,C04906,Savings,492972.26,Active,28-11-2023,B014
A00474,C07753,Savings,32817.15,Closed,14-09-2021,B000
A00475,C07776,Current,484737.04,Active,09-08-2022,B014
A00476,C01982,Current,388830.2,Active,02-09-2022,B045
A00477,C10193,Savings,35689,Closed,16-08-2024,B046
A00478,C11480,Current,368453.33,Closed,22-09-2025,B013
A00479,C06467,Savings,-136564.23,Active,19-01-2024,B008
A00480,C99999,Current,189577.04,Active,18-01-2024,B038
A00481,C11038,Current,405411.76,Closed,23-01-2026,B011
A00482,C03006,Current,-150843.22,Active,08-08-2023,B008
A00483,C06089,Current,-146486.75,Closed,07-08-2025,B003
A00484,C10503,Current,193856.89,Closed,13-11-2023,B037
A00485,C08304,Savings,485386.4,Closed,02-06-2024,B044
A00486,C04238,Current,214146.54,Active,28-01-2026,B004
A00487,C11381,Current,372694.26,Closed,06-06-2024,B035
A00488,C07305,Current,19.48,Active,24-10-2023,B022
A00489,C10110,Current,219256.59,Active,11-01-2023,B036
A00490,C07703,Savings,422675.97,Active,27-06-2023,B014
A00491,C02628,Current,402657.88,Closed,14-04-2023,B031
A00492,C02107,Current,107481.41,Active,05-01-2026,B029
A00493,C06705,Current,403625.98,Active,08-10-2021,B013
A00494,C05412,Current,123421.09,Closed,16-04-2022,B003
A00495,C05888,Savings,239350.66,Closed,05-03-2022,B037
A00496,C02520,Savings,322610.55,Active,01-05-2022,B028
A00497,C02034,Savings,474038.91,Closed,06-10-2023,B018
A00498,C01144,Current,196748.66,Active,07-12-2021,B004
A00499,C03967,Current,497173.73,Closed,02-07-2024,B003
A00500,C06146,Savings,406877.88,Closed,03-11-2022,B037
A00501,C11449,Current,124010.07,Active,09-02-2022,B026
A00502,C07584,Savings,43886.78,Active,31-03-2023,B033
A00503,C00600,Current,238755.07,Active,29-01-2023,B032
A00504,C07589,Savings,287600.1,Active,13-11-2023,B024
A00505,C02118,Savings,39367.78,Closed,31-05-2024,B010
A00506,C08187,Savings,53049.3,Active,10-05-2024,B047
A00507,C07738,Savings,201060.23,Closed,23-02-2023,B004
A00508,C10412,Savings,97045.68,Closed,07-05-2023,B023
A00509,C06002,Current,429672.41,Active,23-07-2023,B014
A00510,C04311,Current,390645.55,Active,14-05-2025,B023
A00511,C10438,Current,116679.98,Closed,25-11-2025,B013
A00512,C03425,Savings,463806.1,Closed,26-10-2022,B038
A00513,C03824,Current,303924.09,Closed,12-12-2025,B000
A00514,C07847,Savings,485995.7,Closed,19-07-2025,B049
A00515,C02672,Savings,121013.07,Active,02-08-2023,B020
A00516,C10853,Current,489189.64,Active,16-10-2022,B004
A00517,C10301,Savings,-75420.86,Active,25-04-2026,B042
A00518,C01845,Current,35681.97,Closed,25-10-2023,B044
A00519,C02836,Savings,2698.19,Closed,10-11-2023,B000
A00520,C07608,Savings,476366.86,Closed,11-01-2026,B028
A00521,C05587,Current,137817.56,Active,19-11-2025,B021
A00522,C05561,Current,448590.46,Closed,09-10-2022,B002
A00523,C05236,Current,28895.99,Active,25-12-2024,B023
A00524,C03714,Current,210979.77,Active,03-06-2022,B033
A00525,C10484,Savings,204348.97,Closed,28-02-2026,B006
A00526,C08788,Current,132363.2,Closed,13-02-2024,B012
A00527,C03637,Current,186579.08,Closed,16-01-2023,B009
A00528,C02114,Savings,381978.69,Closed,18-08-2021,B038
A00529,C00164,Savings,298242.84,Closed,01-10-2023,B039
A00530,C00194,Current,482512.89,Active,25-07-2024,B000
A00531,C00678,Savings,293844.39,Closed,09-05-2023,B030
A00532,C04260,Savings,354581.69,Closed,21-11-2023,B030
A00533,C00063,Current,423000.16,Closed,25-08-2022,B042
A00534,C05387,Savings,71923.47,Active,19-06-2024,B045
A00535,C07937,Current,167654.62,Active,29-06-2024,B004
A00536,C04574,Savings,115531.38,Active,17-05-2021,B009
A00537,C01243,Current,422357.22,Closed,18-11-2024,B027
A00538,C01659,Savings,79808.42,Closed,08-02-2026,B026
A00539,C00067,Current,385494.24,Active,30-09-2024,B025
A00540,C07723,Current,38939.84,Active,11-03-2026,B041
A00541,C09193,Current,253384.98,Active,24-05-2025,B006
A00542,C04944,Current,403704.43,Active,05-04-2026,B006
A00543,C00711,Current,-427841.39,Closed,04-03-2023,B011
A00544,C01221,Savings,254960.53,Active,24-07-2024,B018
A00545,C07322,Savings,327263.47,Active,11-06-2025,B020
A00546,C05579,Savings,407839.73,Active,26-08-2021,B039
A00547,C00541,Current,387568.04,Closed,03-04-2026,B029
A00548,C11163,Savings,256414.33,Closed,24-10-2023,B010
A00549,C09378,Current,87677.06,Closed,18-03-2023,B007
A00550,C04185,Savings,157938.8,Closed,02-12-2024,B035
A00551,C07870,Current,324743.89,Active,12-06-2021,B009
A00552,C02658,Current,377256.55,Active,18-05-2021,B008
A00553,C11988,Current,334073.82,Active,10-07-2024,B037
A00554,C02341,Current,-255714.32,Closed,15-05-2025,B006
A00555,C02510,Savings,446020.16,Active,09-04-2023,B018
A00556,C07868,Savings,-208347.09,Closed,16-06-2024,B009
A00557,C06794,Savings,94561.69,Closed,30-09-2021,B008
A00558,C08419,Savings,405353.97,Active,19-10-2024,B038
A00559,C07000,Current,453371.06,Closed,29-04-2021,B005
A00560,C06192,Savings,314260.35,Closed,26-03-2024,B042
A00561,C04774,Savings,31903.72,Active,01-12-2022,B035
A00562,C00033,Savings,50513.09,Closed,03-02-2025,B015
A00563,C03043,Savings,409359.92,Active,28-02-2022,B007
A00564,C09941,Savings,431952.05,Closed,26-03-2024,B035
A00565,C05602,Current,60702.16,Closed,02-01-2022,B024
A00566,C04472,Savings,206972.83,Active,17-01-2023,B047
A00567,C11054,Savings,94424.33,Closed,03-03-2025,B005
A00568,C08172,Savings,124024.24,Active,16-09-2024,B020
A00569,C06935,Savings,23846.47,Closed,25-04-2023,B023
A00570,C10339,Savings,-360792.45,Closed,27-06-2021,B034
A00571,C07621,Current,283492.21,Closed,28-07-2022,B002
A00572,C07672,Current,266365.63,Active,06-08-2025,B045
A00573,C01627,Savings,-362953.69,Closed,10-04-2023,B045
A00574,C05784,Savings,474911.53,Closed,27-11-2025,B044
A00575,C07271,Current,298214.91,Closed,21-05-2021,B046
A00576,C04565,Savings,74850.2,Active,15-05-2021,B003
A00577,C05460,Current,390288.83,Closed,24-01-2026,B018
A00578,C02391,Current,61628.73,Active,21-09-2025,B016
A00579,C11596,Savings,135538.37,Active,24-02-2022,B000
A00580,C10818,Current,384204.25,Closed,29-09-2025,B002
A00581,C10302,Savings,310909.47,Closed,08-05-2024,B014
A00582,C04241,Savings,176283.49,Active,19-03-2023,B024
A00583,C04060,Savings,410756.24,Closed,26-03-2022,B005
A00584,C07457,Current,338166.2,Closed,20-09-2025,B041
A00585,C06122,Savings,399602.24,Closed,14-07-2025,B002
A00586,C03297,Savings,193851.33,Closed,13-02-2026,B020
A00587,C00874,Savings,326771.42,Closed,19-02-2025,B010
A00588,C04915,Savings,215205.63,Active,30-10-2022,B035
A00589,C06567,Savings,223741.62,Closed,06-04-2026,B013
A00590,C07106,Savings,235326.29,Active,04-01-2026,B026
A00591,C08073,Current,87362.74,Closed,05-05-2025,B035
A00592,C06433,Savings,117641.12,Active,04-08-2023,B046
A00593,C06022,Current,415079.1,Active,09-10-2022,B004
A00594,C06368,Savings,333608.98,Active,13-12-2025,B036
A00595,C10646,Current,249101.26,Closed,16-07-2021,B035
A00596,C03071,Current,153850.82,Active,29-10-2024,B039
A00597,C04298,Current,1736.73,Closed,15-12-2021,B028
A00598,C09079,Savings,437166.99,Closed,23-10-2022,B020
A00599,C08039,Current,434629.35,Active,27-10-2022,B009
A00600,C05130,Current,352041.71,Active,16-05-2024,B049
A00601,C05745,Savings,463519.51,Active,23-11-2023,B019
A00602,C10870,Savings,302491.42,Closed,09-07-2023,B018
A00603,C08317,Current,92702.53,Active,10-11-2025,B025
A00604,C06489,Current,186777.79,Closed,24-01-2023,B012
A00605,C00538,Current,223067.27,Closed,03-03-2023,B014
A00606,C04270,Current,111321.88,Active,22-12-2023,B000
A00607,C04026,Current,286003.61,Closed,16-01-2025,B021
A00608,C06200,Savings,410781.78,Closed,28-02-2024,B013
A00609,C09223,Current,228757.2,Active,18-07-2022,B030
A00610,C00189,Savings,89743.35,Closed,01-11-2022,B037
A00611,C07042,Current,288634.96,Active,05-08-2024,B023
A00612,C03571,Savings,-361396.45,Closed,23-02-2022,B028
A00613,C02610,Savings,449181.88,Closed,13-01-2022,B049
A00614,C08231,Current,280688.41,Closed,19-05-2022,B020
A00615,C03114,Current,202267.2,Active,28-06-2023,B033
A00616,C04792,Savings,371210.7,Closed,28-03-2025,B023
A00617,C00061,Current,-465049.9,Closed,18-09-2022,B046
A00618,C11918,Current,58748.4,Closed,16-02-2026,B001
A00619,C10155,Current,101973.57,Closed,29-08-2024,B006
A00620,C11893,Current,474425.42,Closed,31-01-2026,B024
A00621,C04432,Savings,225002.87,Active,10-01-2026,B043
A00622,C11704,Current,95592.62,Active,30-11-2021,B011
A00623,C08509,Savings,81293.19,Active,12-03-2026,B021
A00624,C08244,Savings,346057.46,Active,16-03-2022,B043
A00625,C07969,Savings,17901.71,Active,14-06-2024,B013
A00626,C04122,Savings,187864.31,Closed,14-06-2021,B014
A00627,C02295,Current,47930.51,Active,27-10-2022,B046
A00628,C05930,Savings,385215.75,Active,08-04-2026,B032
A00629,C03750,Current,429934.88,Closed,03-07-2025,B038
A00630,C00194,Savings,273749.9,Closed,31-03-2024,B010
A00631,C09646,Savings,283318.26,Closed,26-01-2025,B022
A00632,C08004,Current,314429.48,Active,29-03-2022,B029
A00633,C04702,Current,454897.15,Active,30-05-2021,B021
A00634,C07541,Current,325647.22,Closed,12-10-2024,B029
A00635,C05267,Savings,448926.91,Closed,26-05-2021,B031
A00636,C06989,Current,135681.78,Closed,22-03-2026,B036
A00637,C06880,Current,306308.6,Active,18-02-2022,B048
A00638,C08219,Savings,287225.77,Closed,24-08-2023,B030
A00639,C11755,Savings,478054.41,Closed,09-12-2022,B018
A00640,C02838,Savings,262319.02,Active,02-06-2021,B020
A00641,C06350,Current,240912.64,Active,01-01-2024,B004
A00642,C03355,Current,334216.55,Closed,07-11-2023,B010
A00643,C10221,Savings,9565.55,Active,05-05-2022,B030
A00644,C04524,Savings,493598.7,Closed,24-07-2025,B029
A00645,C07969,Current,138290.09,Active,20-06-2023,B014
A00646,C05920,Current,391965.78,Active,16-11-2022,B004
A00647,C07855,Current,426242.2,Active,21-07-2023,B019
A00648,C08833,Current,297394.05,Closed,21-06-2024,B049
A00649,C04466,Savings,327131.27,Closed,15-05-2023,B005
A00650,C04197,Current,289699.51,Active,12-07-2024,B002
A00651,C11459,Current,152462.69,Active,17-04-2026,B039
A00652,C07439,Savings,374995.16,Closed,24-01-2023,B029
A00653,C09748,Savings,334198.46,Active,18-05-2023,B040
A00654,C11521,Savings,55329.33,Active,03-03-2023,B044
A00655,C01056,Current,355773.38,Active,21-11-2022,B043
A00656,C02964,Current,343679.82,Active,25-12-2021,B028
A00657,C07927,Savings,246771.42,Closed,03-10-2024,B016
A00658,C03466,Savings,171844.4,Closed,25-07-2024,B040
A00659,C01456,Savings,289115.73,Closed,21-01-2024,B001
A00660,C08731,Savings,288472.14,Closed,15-11-2024,B005
A00661,C03923,Savings,268880.49,Active,21-07-2024,B042
A00662,C05488,Current,104268.68,Closed,10-08-2021,B010
A00663,C10912,Current,341288.61,Closed,25-05-2021,B033
A00664,C07872,Current,497412.48,Closed,03-01-2023,B012
A00665,C02929,Savings,330872.52,Active,03-02-2022,B048
A00666,C06228,Savings,303011.07,Closed,02-07-2025,B006
A00667,C10259,Savings,231896.45,Active,05-07-2024,B022
A00668,C03125,Savings,497472.3,Active,12-08-2022,B026
A00669,C02422,Savings,419645.58,Closed,19-05-2023,B023
A00670,C00712,Current,144125.46,Active,18-05-2022,B023
A00671,C02656,Savings,107432.98,Active,17-01-2024,B013
A00672,C09154,Current,194441.29,Active,01-10-2025,B037
A00673,C05495,Savings,58824.42,Closed,21-03-2024,B045
A00674,C11113,Current,300743.8,Active,09-05-2024,B030
A00675,C02093,Savings,-57023.5,Active,14-06-2023,B022
A00676,C05603,Current,149150.92,Closed,21-05-2023,B048
A00677,C10959,Savings,77865.45,Closed,22-07-2025,B045
A00678,C03451,Current,367363.2,Active,24-09-2024,B011
A00679,C06471,Savings,291691.55,Active,23-10-2021,B033
A00680,C99999,Current,475907.92,Closed,09-06-2021,B027
A00681,C06988,Savings,263307.39,Closed,11-03-2026,B034
A00682,C09563,Savings,98360.1,Active,07-08-2021,B017
A00683,C01571,Current,203266.12,Active,19-12-2022,B039
A00684,C03576,Savings,272116.35,Active,23-10-2023,B001
A00685,C02971,Current,443634.54,Active,13-07-2025,B022
A00686,C02431,Savings,194311.58,Closed,18-11-2023,B023
A00687,C00744,Savings,28127.6,Active,01-12-2022,B027
A00688,C07429,Savings,398199.76,Closed,19-05-2025,B007
A00689,C01478,Savings,156513.04,Closed,08-09-2025,B025
A00690,C03389,Savings,19114.69,Closed,25-07-2022,B045
A00691,C06557,Savings,172560.34,Active,05-03-2025,B004
A00692,C08356,Current,89915.01,Active,18-05-2022,B001
A00693,C10000,Savings,365708.54,Active,16-09-2023,B037
A00694,C03741,Current,188828.5,Closed,23-11-2024,B041
A00695,C10067,Current,113477.08,Closed,07-05-2025,B048
A00696,C04145,Savings,200682.4,Closed,23-10-2021,B022
A00697,C07650,Savings,195601.4,Active,13-01-2026,B021
A00698,C01756,Savings,291226.17,Active,06-04-2024,B049
A00699,C09227,Savings,341192.48,Closed,21-07-2022,B047
A00700,C06183,Savings,181597.44,Closed,30-06-2023,B016
A00701,C99999,Current,339429.96,Closed,24-07-2023,B046
A00702,C02914,Current,378068.24,Active,02-09-2024,B010
A00703,C09823,Current,330436.05,Closed,13-05-2025,B035
A00704,C06650,Savings,319396.16,Closed,18-11-2025,B012
A00705,C00472,Current,404990.73,Active,02-04-2025,B044
A00706,C11199,Savings,107230.43,Active,01-03-2025,B013
A00707,C07074,Savings,368711.21,Closed,26-12-2022,B033
A00708,C04789,Current,31955.73,Active,30-11-2022,B006
A00709,C10054,Current,232429.84,Active,28-02-2023,B024
A00710,C10531,Current,211567.37,Active,14-11-2021,B027
A00711,C06014,Savings,335711.48,Active,18-08-2025,B022
A00712,C08245,Savings,255230.72,Active,06-02-2022,B013
A00713,C08262,Current,391960.13,Closed,22-06-2023,B048
A00714,C10375,Savings,306672.96,Active,20-12-2025,B044
A00715,C11361,Current,93579.7,Closed,15-01-2025,B037
A00716,C11388,Savings,41762.6,Closed,18-07-2024,B000
A00717,C00148,Current,38843.13,Active,09-04-2022,B014
A00718,C07228,Current,175376.74,Closed,04-12-2022,B004
A00719,C06593,Savings,351646.47,Active,14-02-2026,B039
A00720,C05364,Savings,21159.33,Closed,27-10-2025,B005
A00721,C08996,Current,458966.81,Closed,09-05-2025,B043
A00722,C11711,Current,290785.29,Closed,23-01-2025,B003
A00723,C09438,Current,260530.94,Active,22-07-2023,B037
A00724,C07875,Savings,101669.98,Closed,14-10-2025,B000
A00725,C00933,Savings,335334.62,Closed,09-01-2025,B046
A00726,C06758,Current,-192255.82,Active,07-09-2023,B009
A00727,C00421,Current,494972.03,Closed,07-12-2024,B001
A00728,C08344,Savings,457614.54,Closed,30-01-2023,B044
A00729,C99999,Savings,289902.57,Closed,22-09-2025,B002
A00730,C00046,Current,195648.43,Closed,09-09-2021,B007
A00731,C07637,Savings,99219.44,Closed,21-12-2025,B001
A00732,C04982,Savings,69268.65,Active,23-02-2024,B014
A00733,C09397,Current,86088.29,Closed,13-10-2021,B006
A00734,C09845,Savings,419413.18,Closed,12-02-2022,B019
A00735,C04240,Current,11644.56,Closed,24-11-2023,B031
A00736,C08334,Current,449839.31,Active,24-06-2022,B024
A00737,C09824,Current,401821.65,Active,08-09-2022,B047
A00738,C09075,Savings,169341.65,Closed,14-03-2026,B031
A00739,C99999,Current,253043.5,Active,29-07-2022,B007
A00740,C11393,Savings,144931.68,Active,05-02-2025,B024
A00741,C00073,Savings,210597.38,Closed,29-09-2021,B034
A00742,C02365,Current,379018.51,Closed,09-03-2026,B016
A00743,C06314,Savings,231794.82,Active,25-12-2025,B005
A00744,C11048,Current,87753.32,Closed,22-01-2026,B012
A00745,C11961,Savings,206318,Closed,09-07-2021,B011
A00746,C04820,Savings,261510.72,Closed,11-07-2024,B007
A00747,C09843,Savings,168113.05,Closed,20-09-2021,B047
A00748,C01751,Savings,349425.59,Active,24-04-2023,B021
A00749,C02917,Current,461985.21,Closed,28-05-2021,B032
A00750,C01747,Savings,238170.66,Active,25-05-2024,B010
A00751,C05229,Current,488877.27,Closed,01-12-2025,B049
A00752,C10414,Savings,131189.74,Closed,07-09-2023,B007
A00753,C02076,Current,255987.01,Active,20-07-2023,B015
A00754,C11744,Current,287517.26,Active,27-04-2025,B044
A00755,C06145,Savings,195326.01,Closed,25-11-2021,B008
A00756,C05632,Current,120837.23,Active,21-03-2023,B023
A00757,C02800,Current,240666.59,Active,01-04-2025,B033
A00758,C08811,Current,215019.61,Closed,17-03-2024,B016
A00759,C07631,Current,199125.41,Active,20-11-2024,B047
A00760,C08122,Current,381191.73,Closed,16-11-2021,B048
A00761,C03609,Savings,414739.14,Closed,08-05-2025,B019
A00762,C03410,Current,356726.85,Active,20-02-2024,B048
A00763,C05692,Current,9160.99,Active,28-09-2023,B033
A00764,C06441,Current,360043.76,Closed,05-07-2022,B012
A00765,C09152,Current,309551.55,Closed,26-08-2024,B007
A00766,C06707,Current,26788.98,Closed,26-08-2022,B014
A00767,C11198,Savings,305286.57,Closed,27-02-2024,B048
A00768,C01251,Current,187337.39,Closed,04-06-2022,B026
A00769,C02209,Savings,72600.3,Closed,29-03-2026,B019
A00770,C07354,Current,129196.12,Closed,10-08-2025,B001
A00771,C02554,Current,498759.89,Closed,27-04-2022,B003
A00772,C04320,Current,-24852.99,Active,06-10-2024,B007
A00773,C07556,Current,54774.04,Closed,31-07-2022,B015
A00774,C11060,Current,61275.58,Active,15-07-2024,B001
A00775,C08905,Savings,141551.23,Closed,04-06-2022,B020
A00776,C06751,Savings,467559.45,Active,17-07-2025,B030
A00777,C01182,Savings,230413.68,Closed,03-01-2025,B031
A00778,C05021,Current,618.88,Closed,24-04-2026,B013
A00779,C03267,Savings,436455.74,Active,15-09-2024,B047
A00780,C05311,Current,942.27,Closed,11-04-2025,B009
A00781,C06133,Savings,167329.2,Active,20-01-2025,B036
A00782,C01533,Current,249376.76,Closed,15-04-2023,B034
A00783,C02364,Current,303193.64,Closed,06-08-2021,B001
A00784,C01111,Savings,290311.49,Closed,15-11-2021,B031
A00785,C02514,Savings,81188.09,Closed,18-03-2024,B015
A00786,C05144,Current,453787.74,Closed,31-05-2021,B035
A00787,C04049,Current,281435.35,Active,18-12-2023,B028
A00788,C03041,Current,89926.84,Active,05-01-2022,B018
A00789,C08284,Current,485967.71,Active,07-04-2024,B020
A00790,C11702,Savings,163255.69,Closed,13-06-2021,B032
A00791,C08849,Savings,212661.76,Active,30-08-2024,B002
A00792,C11311,Savings,191410.92,Active,23-12-2022,B034
A00793,C00345,Current,291517.63,Active,09-03-2023,B027
A00794,C03183,Savings,91073.17,Active,19-02-2022,B005
A00795,C08659,Current,391749.92,Active,16-08-2022,B045
A00796,C05221,Current,107535.28,Closed,30-01-2025,B012
A00797,C01657,Savings,16301.2,Closed,16-08-2021,B016
A00798,C03344,Current,465029.92,Closed,29-07-2025,B032
A00799,C02338,Current,70697.6,Active,06-03-2022,B026
A00800,C03247,Current,383357.77,Closed,31-03-2026,B045
A00801,C11707,Savings,-363531.72,Closed,06-09-2022,B001
A00802,C09826,Current,162220.26,Active,05-11-2021,B025
A00803,C02838,Savings,113357.66,Closed,03-08-2024,B034
A00804,C03974,Savings,105055.69,Active,19-05-2023,B045
A00805,C03642,Savings,61959.92,Closed,08-05-2024,B015
A00806,C01400,Savings,463027.54,Active,18-07-2023,B039
