loan_id,customer_id,loan_type,loan_amount,interest_rate,start_date,status
L00440,C07714,Personal,4622849.12,11.9,08-07-2022,Closed
L00441,C07006,Car,3371814.77,12.9,23-07-2022,Closed
L00442,C01958,Home,4243055.6,14.06,11-01-2023,Active
L00443,C10641,Personal,913910.04,9.23,24-06-2021,Active
L00444,C08175,Car,4327348.69,12.06,12-04-2022,Active
L00445,C11117,Car,947792.72,8.27,03-06-2021,Closed
L00446,C11996,Car,3071592,11.42,15-11-2023,Active
L00447,C04400,Personal,2492866.87,7.45,03-11-2025,Active
L00448,C09725,Home,2924539.26,7.33,06-01-2026,Closed
L00449,C00545,Home,4676459.38,8.92,02-09-2023,Active
L00450,C05243,Car,911369.59,10.23,07-10-2024,Active
L00451,C01673,Personal,4602356.57,11.99,20-06-2025,Active
L00452,C11583,Personal,2614160.41,12.08,23-10-2021,Closed
L00453,C11816,Personal,1802792.79,7.47,12-11-2022,Closed
L00454,C01305,Home,4515053.44,8.97,24-11-2023,Closed
L00455,C03901,Personal,1177072.18,10.89,13-05-2024,Closed
L00456,C10777,Home,142715.11,7.64,20-06-2021,Active
L00457,C11724,Car,1943384.03,13.25,09-08-2025,Closed
L00458,C06251,Personal,1157168.07,9.8,28-12-2024,Active
L00459,C00514,Personal,3095210.2,12.72,16-09-2021,Active
L00460,C01725,Car,2551208.26,12.86,22-08-2024,Closed
L00461,C10006,Car,902692.3,7.62,29-06-2022,Active
L00462,C00195,Car,4083651.32,12.08,20-01-2025,Closed
L00463,C07380,Car,1353009.8,7.62,02-04-2025,Active
L00464,C11145,Home,1810258.65,12.12,15-04-2023,Closed
L00465,C06547,Car,4350242.11,7.13,15-02-2024,Closed
L00466,C09264,Personal,1966522.52,9.59,03-01-2026,Active
L00467,C03634,Personal,2478118.47,13.57,09-12-2021,Active
L00468,C04574,Car,3745558.44,7.07,10-05-2025,Active
L00469,C04318,Personal,1700859.38,12.29,11-03-2025,Active
L00470,C02143,Car,3823773.9,14.3,01-12-2023,Active
L00471,C06299,Home,4827746.66,11.6,23-04-2022,Active
L00472,C08851,Personal,629881.08,12.44,28-09-2023,Active
L00473,C01309,Car,185268.29,11.72,28-02-2024,Active
L00474,C04610,Car,3214916.44,11.97,28-03-2022,Active
L00475,C09549,Car,1048556.42,14.99,01-08-2025,Closed
L00476,C06209,Home,965656.68,12.64,18-10-2023,Closed
L00477,C03500,Personal,2267723.12,7.97,02-12-2022,Active
L00478,C02022,Car,3804126.84,7.8,08-04-2025,Active
L00479,C06917,Home,1370802.99,13.66,17-02-2022,Active
L00480,C02199,Personal,4638013.31,9.04,21-12-2022,Active
L00481,C03147,Home,4525569.5,10.43,07-02-2025,Closed
L00482,C06520,Personal,3780979.06,14.86,20-01-2025,Active
L00483,C02274,Personal,683649.38,14.07,10-06-2023,Active
L00484,C05265,Car,4857320.44,12.4,19-10-2021,Active
L00485,C01985,Home,1359757.75,8.96,22-02-2024,Closed
L00486,C02601,Car,984363.34,10.21,05-04-2024,Closed
L00487,C09552,Personal,4014270.81,11.74,05-06-2025,Active
L00488,C06827,Home,2107981.4,14.97,28-04-2023,Closed
L00489,C04895,Home,121928.97,11.58,10-02-2025,Active
L00490,C04482,Car,1917191.72,10.9,11-12-2022,Active
L00491,C11016,Home,3724778.57,7.44,13-10-2021,Closed
L00492,C00300,Car,642287.62,10.92,17-09-2024,Closed
L00493,C00861,Personal,4010242.91,7.39,26-04-2025,Closed
L00494,C01208,Home,2011608.19,10.09,30-05-2023,Closed
L00495,C09087,Home,4704397.39,12.33,22-07-2024,Closed
L00496,C05737,Car,1782609.63,8.32,12-04-2026,Active
L00497,C05657,Personal,890718.06,10.45,06-06-2021,Active
L00498,C07096,Home,4065718.72,12.46,25-04-2026,Active
L00499,C05055,Car,3370434.67,12.6,24-03-2026,Closed
L00500,C06276,Car,4574664.43,10.38,05-12-2023,Closed
L00501,C09960,Personal,2282871.34,9.05,27-08-2025,Closed
L00502,C04433,Home,2576523.63,12.25,20-10-2022,Closed
L00503,C07330,Personal,1196162.37,13.81,20-09-2022,Active
L00504,C06896,Personal,4278496.54,11.78,15-05-2024,Active
L00505,C03508,Home,4475994.6,7.18,07-06-2021,Active
L00506,C08432,Personal,2006429.78,8.84,02-03-2023,Active
L00507,C09352,Personal,3290485.61,10,15-09-2022,Active
L00508,C11770,Car,986495.7,14.53,12-05-2021,Active
L00509,C05788,Personal,1616510.11,11.01,18-11-2022,Closed
L00510,C08762,Personal,778386.97,14.79,12-03-2022,Closed
L00511,C04370,Home,4037896.69,12.99,22-02-2022,Active
L00512,C02980,Personal,3300947.77,11.11,17-02-2025,Active
L00513,C03517,Personal,4636627.12,7.4,13-07-2021,Closed
L00514,C04991,Home,1330988.72,13.63,20-07-2022,Active
L00515,C02560,Personal,3731280.25,9.73,14-05-2023,Active
L00516,C03706,Personal,2352189.38,12.55,19-04-2023,Active
L00517,C03679,Home,3494839.02,14,22-11-2024,Closed
L00518,C11571,Car,1867879.38,13.62,15-12-2024,Closed
L00519,C06357,Home,3593645.57,14.16,03-03-2022,Active
L00520,C00235,Car,4531674.64,7.32,21-06-2025,Closed
L00521,C01473,Car,4465030.24,14.77,26-09-2022,Closed
L00522,C10985,Personal,622645.54,11.35,30-03-2025,Closed
L00523,C02733,Home,4798530.13,10.96,29-07-2025,Closed
L00524,C09248,Car,1073732.68,14.05,26-11-2021,Closed
L00525,C04488,Personal,2263570.42,13.92,11-04-2026,Closed
L00526,C11721,Car,1267311.12,10.02,18-03-2023,Closed
L00527,C03042,Car,637655.39,8.96,24-11-2021,Active
L00528,C08538,Car,1106331.79,9.45,17-07-2021,Closed
L00529,C09625,Personal,3088136.84,9.56,08-11-2023,Closed
L00530,C04828,Personal,323920.73,10.25,08-01-2023,Closed
L00531,C04830,Personal,561866.94,14.27,16-08-2021,Active
L00532,C08068,Home,4507210.87,10.01,10-12-2024,Active
L00533,C00262,Personal,2628399.98,7.27,21-10-2025,Closed
L00534,C02379,Home,4044108.15,10.79,15-09-2022,Active
L00535,C06409,Car,1816130.14,14.82,22-07-2023,Closed
L00536,C09619,Car,2608246.35,13.83,11-10-2025,Active
L00537,C02717,Car,476448.75,8.37,07-04-2022,Active
L00538,C03886,Personal,1864174.15,7.27,03-08-2023,Closed
L00539,C09072,Personal,1196828.53,13.11,03-11-2023,Active
L00540,C00585,Car,4003617.92,10.91,09-12-2021,Closed
L00541,C08772,Car,1315412.48,10.8,17-02-2022,Active
L00542,C06157,Personal,1373532.11,10.03,06-09-2025,Active
L00543,C01513,Car,2817578.45,8.32,07-06-2025,Closed
L00544,C01167,Car,1009320.51,9.95,08-10-2021,Closed
L00545,C03925,Personal,3123826.61,13.92,03-01-2025,Active
L00546,C10477,Home,3352746.38,8.97,30-12-2022,Closed
L00547,C08966,Car,537996.52,13.79,01-10-2023,Closed
L00548,C04004,Home,3106263.04,10.43,14-10-2025,Active
L00549,C05331,Personal,1054613.02,7.67,06-02-2025,Active
L00550,C00068,Home,1737976.55,13.56,09-09-2024,Closed
L00551,C08567,Personal,885041.12,11.76,15-05-2024,Active
L00552,C06436,Home,4989767.85,11.05,26-12-2024,Active
L00553,C02256,Personal,443857.21,11.73,20-03-2023,Active
L00554,C07402,Personal,1958684.77,11.08,08-02-2025,Closed
L00555,C06123,Home,4621723.59,13.42,09-03-2023,Active
L00556,C07496,Personal,4790158.26,10.39,06-08-2022,Active
L00557,C08162,Personal,3294183.67,8.09,02-03-2026,Active
L00558,C05414,Personal,2839033.61,7.57,29-06-2024,Closed
L00559,C08100,Car,2907954.23,8.45,30-08-2023,Active
L00560,C02454,Personal,1973255.48,12.84,07-02-2025,Active
L00561,C01688,Home,1155856.86,11.17,04-06-2025,Closed
L00562,C00528,Home,1543828.61,12.73,15-06-2023,Active
L00563,C00420,Home,4054355.88,13.24,09-01-2026,Closed
L00564,C04516,Car,2389137.73,7.47,15-10-2025,Closed
L00565,C03736,Car,1553578.75,8.46,27-06-2025,Closed
L00566,C02399,Car,3296174.18,9.55,11-04-2023,Closed
L00567,C00308,Car,1443763.14,10.9,20-06-2023,Active
L00568,C02544,Personal,4545077.81,7.18,03-01-2024,Active
L00569,C10884,Personal,536395.1,7.76,05-06-2025,Active
L00570,C05461,Personal,3452539.67,9.45,03-09-2023,Closed
L00571,C07372,Home,3829324.33,9.44,18-02-2025,Closed
L00572,C01532,Home,3249310.37,11.24,03-04-2024,Active
L00573,C09717,Personal,2969592.13,12.21,04-10-2022,Closed
L00574,C09028,Personal,2325799.99,14.54,31-08-2024,Active
L00575,C01920,Car,4218469.88,14.43,23-03-2025,Active
L00576,C11145,Personal,338383.48,13.5,20-07-2025,Active
L00577,C06627,Home,260385.4,9.66,18-10-2025,Active
L00578,C07731,Personal,4575749.1,11.82,17-05-2025,Closed
L00579,C09644,Car,632795.54,10.25,21-06-2024,Active
L00580,C11975,Personal,1827727.09,12.92,25-09-2025,Closed
L00581,C11579,Home,2575633.93,10.7,04-11-2024,Closed
L00582,C08663,Home,1393090.43,11.4,22-12-2022,Active
L00583,C07930,Car,579392.52,14.5,26-02-2022,Active
L00584,C01326,Car,1411421.95,12.05,05-09-2025,Closed
L00585,C09640,Home,4148603.62,8.31,10-03-2026,Active
L00586,C05510,Home,1182724.74,13.41,29-12-2023,Closed
L00587,C11086,Personal,1992874.01,7.15,01-07-2021,Active
L00588,C09571,Personal,2714186.9,14.66,31-07-2022,Active
L00589,C06972,Car,1476773.69,13.45,07-07-2022,Active
L00590,C07027,Car,2950352.52,9.27,11-12-2021,Active
L00591,C01369,Home,614499.05,12.57,25-02-2025,Active
L00592,C06818,Home,1399285.32,9.83,13-08-2025,Active
L00593,C10247,Home,433371.31,13.57,09-03-2024,Active
L00594,C05874,Car,3122949.01,7.98,15-07-2021,Active
L00595,C08861,Car,2656623.24,10.79,04-08-2025,Active
L00596,C08564,Personal,3051624.26,9.83,02-06-2025,Closed
L00597,C01719,Car,2677253.55,8.8,18-02-2026,Active
L00598,C10355,Personal,1732317.29,11.74,10-07-2025,Active
L00599,C08904,Car,3432170.51,13.22,27-01-2024,Closed
L00600,C06438,Car,3558080.06,12.89,28-01-2024,Active
L00601,C07429,Personal,3573270.95,9.81,18-06-2021,Closed
L00602,C06925,Personal,1811804.89,12.22,12-07-2024,Active
L00603,C03771,Car,3849978.6,8.46,16-12-2023,Active
L00604,C06989,Car,3208801.78,12.83,13-05-2023,Active
L00605,C10102,Car,2966103.49,12.72,19-06-2024,Active
L00606,C03079,Personal,4433037.79,9.68,05-03-2023,Active
L00607,C06402,Home,4891894.72,11.78,14-11-2023,Active
L00608,C08215,Home,2922238.63,8.06,26-09-2023,Closed
L00609,C03814,Personal,4524088.69,13.97,29-07-2021,Active
L00610,C09328,Car,4942370.61,11.15,11-03-2026,Active
L00611,C07016,Personal,3540930.54,9.63,20-06-2022,Active
L00612,C05150,Personal,3685355.76,7.11,08-05-2024,Active
L00613,C11285,Home,807937.83,12.35,10-07-2024,Closed
L00614,C04523,Car,2215584.25,13.87,11-08-2025,Closed
L00615,C02046,Home,439819.02,13.28,30-07-2022,Closed
L00616,C03342,Car,1417651.37,11.04,01-06-2023,Closed
L00617,C01553,Home,3607599.9,8.46,28-01-2024,Active
L00618,C02988,Home,4802820.58,12.3,02-05-2023,Closed
L00619,C08084,Home,3047590.38,11.88,28-10-2024,Active
L00620,C00894,Personal,222506.8,10.76,17-07-2022,Active
L00621,C03674,Home,2134445.95,10.97,08-04-2024,Closed
L00622,C07620,Home,1876775.51,13.41,18-02-2026,Closed
L00623,C10819,Home,4650599.32,13,30-05-2022,Closed
L00624,C11802,Home,1951422.32,10.79,09-04-2025,Closed
L00625,C06945,Home,280367.59,11.4,14-03-2022,Closed
L00626,C01023,Personal,-3361775.48,13.93,28-08-2021,Closed
L00627,C07841,Personal,1800105.22,8.9,06-06-2024,Active
L00628,C04554,Car,4193150.38,12.54,26-07-2023,Closed
L00629,C06475,Personal,1753335.15,11.15,23-01-2025,Active
L00630,C05777,Home,2557966.97,11.78,14-03-2022,Active
L00631,C07990,Home,1479956.97,7.56,04-05-2025,Closed
L00632,C03120,Personal,4499746.11,8.71,27-11-2021,Active
L00633,C02036,Personal,151089.06,13.21,05-08-2021,Closed
L00634,C06604,Personal,2704510.75,13.09,28-11-2022,Closed
L00635,C02092,Car,534643.76,9.37,04-08-2021,Closed
L00636,C09659,Car,3300259.96,9.85,01-03-2025,Active
L00637,C01008,Car,773797.54,8,18-10-2021,Closed
L00638,C10801,Personal,3612344.97,9.77,20-06-2021,Active
L00639,C04788,Home,400642.88,11.42,03-08-2025,Closed
L00640,C02917,Car,2701974.63,12.66,11-07-2025,Active
L00641,C03974,Car,3956220.58,11.78,19-02-2026,Active
L00642,C05729,Personal,660914.79,8.13,26-09-2024,Closed
L00643,C05550,Personal,2128281.68,8.06,14-01-2026,Active
L00644,C02632,Personal,3745942.49,12.6,15-03-2026,Active
L00645,C11974,Personal,3580246.06,9.29,24-11-2021,Active
L00646,C05149,Home,3502378.03,14.82,04-04-2026,Closed
L00647,C03044,Personal,2733881,9.17,17-02-2022,Active
L00648,C02428,Car,1109831.25,11.81,31-08-2023,Closed
L00649,C06258,Personal,3705111.8,7.92,10-09-2025,Closed
L00650,C02547,Car,1914446.37,9.42,14-09-2025,Active
L00651,C06185,Personal,1681657.48,8.97,30-03-2024,Closed
L00652,C09755,Home,2620475.92,7.28,30-12-2025,Active
L00653,C10017,Personal,1975425.17,7.49,29-03-2026,Active
L00654,C04483,Home,2917677.11,8.57,08-08-2021,Active
L00655,C03642,Personal,1796634.73,9.89,13-02-2025,Closed
L00656,C08373,Home,653563.89,9.62,09-06-2024,Active
L00657,C07013,Home,1832037.39,7.01,15-09-2024,Closed
L00658,C00914,Car,4307471.28,11.56,05-12-2024,Active
L00659,C06275,Car,1513131.26,7.39,09-10-2025,Closed
L00660,C06802,Personal,2052345.07,13.62,30-04-2024,Active
L00661,C09095,Personal,1479090.11,13.73,26-03-2026,Active
L00662,C00900,Home,4165216.27,13.73,21-01-2025,Closed
L00663,C11240,Home,4069680.06,9.43,16-10-2024,Closed
L00664,C11640,Home,2597699.91,7.14,27-09-2021,Closed
L00665,C08740,Car,3118628.87,9.03,17-06-2025,Active
L00666,C02436,Home,4613591.79,10.04,02-01-2022,Closed
L00667,C08696,Home,415728.89,11.77,09-06-2022,Active
L00668,C10684,Car,4843442.11,9.14,23-02-2024,Closed
L00669,C08538,Car,3799979.64,14.87,11-10-2025,Closed
L00670,C02920,Personal,-4682434.17,9.29,29-06-2021,Closed
L00671,C03503,Home,357642.88,14.3,22-06-2024,Active
L00672,C01527,Home,1906722.79,13.39,15-12-2024,Active
L00673,C07451,Home,1892910.72,14.91,26-04-2022,Closed
L00674,C07732,Car,3982576.81,8.66,02-09-2025,Active
L00675,C04365,Home,3404505.52,7.34,17-02-2022,Active
L00676,C10608,Personal,1075195.93,13.93,24-10-2023,Closed
L00677,C03263,Car,3108059.94,10.26,14-11-2021,Active
L00678,C04589,Home,4839839,8.61,31-08-2023,Closed
L00679,C00879,Personal,3541323.66,10.2,04-07-2025,Active
L00680,C04255,Car,4941923.52,12.28,12-06-2021,Closed
L00681,C02913,Car,3069019.76,12.11,18-06-2025,Closed
L00682,C06676,Home,1202585.11,9.67,25-03-2022,Closed
L00683,C07011,Car,2402606.52,14.98,08-10-2025,Active
L00684,C09485,Home,652744.99,12.93,12-06-2023,Active
L00685,C10407,Personal,3483418.21,7.63,26-02-2023,Closed
L00686,C05616,Car,1089620.01,12.49,07-03-2024,Active
L00687,C00379,Home,2762593.7,10.67,09-09-2025,Active
L00688,C04592,Home,4972447.03,12.83,02-11-2022,Active
L00689,C02603,Home,728367.74,8.58,28-02-2022,Active
L00690,C05393,Personal,2619880.06,9.63,25-07-2021,Closed
L00691,C06932,Personal,1413070.96,10.12,30-03-2025,Closed
L00692,C02083,Home,2098597.36,12.36,11-07-2022,Closed
L00693,C09544,Home,1665064.33,11.23,17-09-2024,Closed
L00694,C11132,Car,421882.05,13.49,17-08-2021,Closed
L00695,C02799,Personal,2468664.38,7.98,15-05-2024,Closed
L00696,C06990,Car,944937.49,14.67,28-07-2021,Closed
L00697,C10778,Car,4976264.26,7.96,02-07-2021,Active
L00698,C01580,Personal,1718825.03,7.16,11-10-2024,Closed
L00699,C01963,Home,916421.78,14.08,17-02-2023,Active
L00700,C11424,Personal,3929801.53,14.9,15-06-2023,Closed
L00701,C09124,Personal,2349536.39,9.81,17-12-2022,Closed
L00702,C06974,Personal,2300773.74,10.57,29-08-2024,Closed
L00703,C09209,Personal,1823301.04,12.18,26-06-2024,Active
L00704,C09323,Personal,4265658.82,7.13,13-01-2023,Closed
L00705,C02502,Car,812708.73,10,10-12-2021,Active
L00706,C10191,Car,126546.51,7.67,14-07-2021,Closed
L00707,C06511,Personal,3203660.58,8.91,22-05-2021,Closed
L00708,C04242,Car,863594.2,14.59,01-01-2024,Active
L00709,C09433,Personal,990419.32,12.93,12-01-2023,Active
L00710,C05860,Home,2228467.76,10.98,29-09-2025,Closed
L00711,C00093,Home,148688.74,7.87,19-02-2023,Closed
L00712,C10196,Car,1632687.45,8.86,16-01-2025,Active
L00713,C09495,Personal,3149407.47,7.84,08-09-2024,Closed
L00714,C05608,Personal,3639556.19,13.96,19-11-2023,Closed
L00715,C04633,Car,391197.71,8.03,31-07-2025,Active
L00716,C10478,Home,1654641.16,10.09,14-11-2021,Active
L00717,C05841,Home,4379973.09,10.41,06-11-2025,Closed
L00718,C08661,Personal,52464.3,7.52,17-07-2024,Active
L00719,C10969,Car,709391.58,7.39,12-04-2026,Closed
L00720,C11958,Home,4190797.34,7.12,03-11-2023,Closed
L00721,C07910,Car,450645.94,8.21,31-03-2023,Closed
L00722,C11243,Home,1824692.02,7.37,10-04-2026,Closed
L00723,C09990,Personal,747434.7,13.69,27-12-2022,Active
L00724,C08544,Home,1076773.96,8.47,04-09-2021,Active
L00725,C05539,Car,2203642.97,7.55,22-06-2025,Active
L00726,C02975,Personal,2565204.38,11.16,03-10-2022,Active
L00727,C05145,Personal,2773303.8,13.5,30-01-2026,Active
L00728,C01645,Home,1848356.46,8.35,25-04-2026,Active
L00729,C09886,Personal,4718917.72,11.59,08-07-2022,Closed
L00730,C09077,Home,2789762.17,8.33,12-03-2024,Closed
L00731,C05029,Home,4780840.16,11.47,26-07-2021,Active
L00732,C07883,Home,4604008.58,8.91,15-09-2022,Active
L00733,C10050,Car,794135.03,11.78,19-05-2024,Closed
L00734,C08443,Personal,3005013.39,9.15,18-03-2022,Closed
L00735,C10978,Car,321661.71,13.6,23-07-2023,Closed
L00736,C02409,Car,4216528.29,14.54,29-04-2023,Closed
L00737,C02559,Personal,1672885.05,14.85,18-08-2022,Closed
L00738,C05828,Car,2215309.59,11.63,13-06-2021,Closed
L00739,C08184,Car,4744212.61,9.91,14-04-2025,Closed
L00740,C08661,Home,437594.95,7.43,23-10-2021,Closed
L00741,C01520,Personal,3097704.86,9.91,05-06-2021,Closed
L00742,C06153,Personal,4243123.05,10.88,15-01-2024,Closed
L00743,C09273,Personal,1504965.86,12.71,09-03-2023,Closed
L00744,C03070,Car,2974204.89,7.59,23-02-2025,Active
L00745,C01293,Home,3187061.32,9.54,24-03-2023,Active
L00746,C07915,Car,1842659.54,11.21,26-09-2024,Closed
L00747,C07651,Car,4490564.67,13.41,23-08-2025,Active
L00748,C03112,Personal,3951405.33,14.43,03-11-2023,Closed
L00749,C07981,Home,1539374.94,8.69,17-07-2024,Active
L00750,C06403,Car,2993160.55,7.49,14-08-2023,Active
L00751,C11664,Personal,2455895.6,7.03,23-02-2022,Active
L00752,C09629,Personal,3782713.28,9,24-03-2023,Closed
L00753,C06429,Personal,3278650.69,14.38,07-07-2024,Active
L00754,C00801,Car,1389544.89,10.17,07-03-2026,Active
L00755,C07539,Car,773140.33,14.79,22-01-2022,Active
L00756,C04392,Home,296294.9,14.11,26-11-2022,Closed
L00757,C06257,Home,2160285.78,13.98,08-12-2025,Active
L00758,C08917,Car,4108545.73,10.26,16-07-2021,Closed
L00759,C00232,Personal,1269111.58,10.29,27-07-2023,Closed
L00760,C09463,Personal,4623011.53,14.3,29-03-2022,Active
L00761,C11604,Personal,4326433.62,7.86,13-03-2026,Active
L00762,C05137,Home,4932650.07,8.24,19-01-2025,Active
L00763,C02317,Personal,1476057.57,9.83,25-12-2022,Active
L00764,C02970,Personal,4287270.73,14.26,26-01-2023,Closed
L00765,C02964,Personal,2966512.01,14.12,27-11-2024,Active
L00766,C01642,Home,592280.67,11.91,24-10-2024,Closed
L00767,C03178,Home,1142668.54,7.86,23-10-2025,Closed
L00768,C11344,Personal,568603.44,12.85,01-01-2025,Closed
L00769,C06845,Home,3006772.03,8.75,18-03-2023,Active
L00770,C11735,Home,1344029.68,7.08,26-01-2025,Closed
L00771,C03603,Personal,1762562.4,14.9,22-07-2025,Closed
L00772,C08243,Personal,-3803422.43,14.93,02-01-2023,Active
L00773,C02948,Personal,4625106.46,11.07,17-10-2023,Closed
L00774,C08375,Home,4910317.05,10.27,01-12-2024,Closed
L00775,C09986,Car,3881119.25,8.5,19-08-2023,Closed
L00776,C03118,Personal,3684980.94,7.38,26-04-2023,Closed
L00777,C11421,Car,4084966.64,13.94,09-02-2022,Closed
L00778,C05492,Personal,2058086.17,11.35,22-09-2023,Closed
L00779,C06017,Home,107675.34,12.64,13-11-2021,Active
L00780,C02028,Car,3491437.73,9.06,29-05-2021,Closed
L00781,C07040,Home,809569.55,10.44,09-04-2026,Closed
L00782,C06829,Home,2212877.46,7.8,31-07-2025,Closed
L00783,C08145,Personal,3737121.52,14.45,18-10-2021,Closed
L00784,C02829,Car,623726.79,12.25,11-08-2022,Closed
L00785,C01522,Personal,4446739.25,11.43,27-06-2021,Closed
L00786,C03258,Personal,1532618.86,11.15,30-03-2022,Active
L00787,C01056,Car,4492286.67,11.21,28-03-2023,Active
L00788,C09985,Home,4406328.27,7.62,14-12-2022,Active
L00789,C04358,Home,3303963.19,14.08,01-07-2022,Closed
L00790,C00559,Personal,804478.56,14,11-11-2024,Closed
L00791,C08040,Home,2946330.97,13.67,07-10-2025,Active
L00792,C04767,Home,2422463.29,7.15,10-10-2025,Closed
L00793,C10345,Home,2566838.38,10.84,07-06-2021,Active
L00794,C05139,Car,-3670564.2,14.79,16-04-2026,Closed
L00795,C06774,Home,3542480.53,10.22,13-12-2022,Closed
L00796,C09892,Car,2228351.38,13.96,25-08-2023,Closed
L00797,C06743,Car,472045.83,8.11,09-06-2021,Closed
L00798,C06617,Home,791561.12,11.61,14-12-2022,Active
L00799,C06804,Home,2942070.5,13.51,22-10-2021,Active
L00800,C11185,Car,1226410.9,13.86,03-02-2025,Active
L00801,C09931,Home,4328151.32,13.49,21-06-2025,Closed
L00802,C05373,Personal,2082166.34,7.58,02-11-2024,Active
L00803,C11775,Car,1059390.35,10.3,26-02-2025,Active
L00804,C07897,Home,4090460.57,12.84,17-09-2021,Active
L00805,C10095,Personal,4792903.31,11.07,11-04-2025,Closed
L00806,C07492,Personal,359684.64,10.72,25-06-2023,Closed
L00807,C10858,Car,538896.97,7.53,28-11-2022,Closed
L00808,C04293,Car,4327990.85,9.47,15-08-2023,Active
L00809,C04931,Car,-4618117.26,12.84,25-10-2025,Closed
L00810,C10683,Car,2097628.99,12.25,14-04-2025,Closed
L00811,C02977,Car,4961372.91,7.58,23-01-2025,Active
L00812,C01313,Personal,700824.06,12.36,07-07-2024,Closed
