customer_id,loan_amount,balance
C05151,2981378.88,181036.82
C06701,1466542.99,19158.85
C05614,3139088.3,305547.97
C07838,4266853.42,417565.54
C10960,185395.96,-110211.38
C09387,3064214.19,260751.54
C01710,2944442.15,-53310.03
C01710,2944442.15,166957.61
C02105,4994398.77,22355.02
C02105,4994398.77,25842.23
C02105,4994398.77,347068.42
C01232,2311803.78,-98956.41
C03577,4044695.29,221395.04
C03577,4044695.29,264733.34
C09012,1383735.01,40349.5
C09012,1383735.01,56308.01
C08825,457771.91,23110.32
C02847,4206821.92,242492.34
C09338,2622709.55,179520.97
C10845,3789466.33,333918.77
C10845,3789466.33,357894.03
C04701,2071006.98,80144.27
C06069,2414816.68,29084.07
C01761,4877883.73,360043.47
C04915,4090288.84,215205.63
C04915,4090288.84,302150.21
C02741,4761321.57,414398.41
C11933,950287.51,40540.3
C03465,2312356.2,29052.04
C05726,4451774.78,414662.19
C00773,3750394.94,90139.26
C00773,3750394.94,255749.01
C03758,4461373.22,122228.42
C03758,4461373.22,409911.79
C05709,4588991.27,274617.32
C08858,4918653.97,227520.11
C04974,2462587.22,136753.93
C04760,654811.83,6143.53
C07940,1749748.21,90213.27
C10391,2196478.02,87866.12
C10391,2196478.02,195893.16
C10813,2168816.18,113435.13
C11928,2752415.55,210506.73
C06159,2125399.02,81266.61
C06159,2125399.02,161230.39
C04312,2858389.06,255700.83
C01353,3356758.35,233425.08
C01353,3356758.35,290275.39
C10188,907878.31,32419.86
C02610,1385062.14,18297.63
C02814,3068609.69,59685.41
C02814,3068609.69,157577.81
C07730,4093039.36,277560.52
C07730,4093039.36,399614.54
C11176,3807144.66,8259.56
C01834,3445545.22,41516.16
C01834,3445545.22,64889.79
C11247,4924817.48,402876.16
C11368,4053720.94,252684.16
C03523,857258.15,52676.74
C10237,4010920.49,160552.37
C10237,4010920.49,195402.49
C10237,4010920.49,352880.87
C10433,1090143.72,37401.38
C04760,2714025.12,6143.53
C04760,2714025.12,156264.0
C04538,4881668.44,90653.24
C04538,4881668.44,295996.87
C05362,3283688.92,210548.55
C04718,4338171.63,230002.78
C11649,4162227.02,138515.1
C05679,3175739.34,37562.39
C05027,1077495.15,102161.8
C06712,1572690.13,74813.1
C06712,1572690.13,95864.47
C03358,2332175.01,171198.78
C03815,2983212.19,89632.68
C08526,4747747.85,105246.94
C00058,4031711.54,175572.97
C00058,4031711.54,357707.15
C10758,4161064.44,132757.91
C11318,3441408.28,194752.27
C11318,3441408.28,262657.68
C07251,2600501.01,211980.32
C10138,3508331.09,35624.09
C10138,3508331.09,162317.47
C10138,3508331.09,291312.0
C11748,4500834.19,102693.39
C11748,4500834.19,230840.99
C11748,4500834.19,305793.05
C11748,4500834.19,401420.68
C11748,4500834.19,433923.53
C08322,3050337.5,229007.95
C08666,4858471.47,306775.33
C11159,2222522.11,128098.37
C04460,2562333.64,121231.61
C04460,2562333.64,157256.18
C03693,4253859.34,179994.55
C03693,4253859.34,327613.71
C03878,2734937.45,254437.83
C01442,2058137.43,42547.2
C00208,3625630.12,268028.65
C07769,4300727.16,351669.17
C05335,3755941.96,272739.93
C11962,813527.08,-388230.88
C11497,3181158.0,108389.19
C08649,1811392.12,173471.33
C08394,2871957.46,44713.39
C00694,3700863.81,20773.98
C00694,3700863.81,330556.7
C02237,3278341.66,23935.66
C06818,4680813.36,127352.23
C06818,4680813.36,289543.28
C09139,2220903.44,106556.12
C04133,2705127.98,165666.28
C03143,1004026.41,66349.25
C04178,3911135.63,266013.04
C04178,3911135.63,330560.07
C00550,4817670.14,43282.79
C00550,4817670.14,321486.3
C00550,4817670.14,355319.16
C06060,2634191.82,109483.92
C06060,2634191.82,157928.06
C08608,1867595.85,158326.25
C04874,4871180.41,429606.99
C04874,4871180.41,475150.28
C10952,3721640.81,5105.4
C10952,3721640.81,244086.25
C05912,2961127.98,181921.35
C04451,3801800.27,146615.17
C00447,3678659.03,183306.28
C09304,3953700.55,340077.52
C09304,3953700.55,346945.05
C01724,1495164.26,123677.66
C11871,4779881.79,393809.59
C02194,1974253.94,-78998.73
C07403,3531921.65,348224.15
C03587,259397.6,17829.34
C08811,4467009.11,215019.61
C01006,4332532.93,384693.0
C01006,4332532.93,418033.71
C02422,2038325.89,158396.36
C04695,3413681.85,209995.0
C04695,3413681.85,224388.5
C03746,1357883.64,97624.83
C03505,2653006.57,100661.01
C00437,2337452.01,144912.47
C09624,3160606.42,19119.88
C07087,4219170.81,131440.4
C09004,3391630.25,239528.83
C09004,3391630.25,254239.11
C05858,2903041.37,205832.54
C05858,2903041.37,252587.31
C05858,2903041.37,274699.37
C06530,320969.51,21427.69
C07414,3575769.62,243094.7
C06250,4213070.88,233870.55
C06250,4213070.88,358094.2
C01151,3523894.22,184991.39
C10423,4626052.1,120929.61
C10423,4626052.1,237184.34
C05394,1980861.85,-422818.53
C07255,1397869.22,32398.56
C07255,1397869.22,34920.66
C07255,1397869.22,114795.41
C08421,4648275.74,159985.43
C05906,3262218.88,108618.53
C05906,3262218.88,176616.23
C07219,2156314.81,37043.84
C07219,2156314.81,188239.87
C07219,2156314.81,213288.87
C04816,4248904.26,147951.21
C04816,4248904.26,214535.01
C06799,2843877.03,98891.38
C03216,710240.21,29891.15
C05611,2206077.97,11927.66
C05611,2206077.97,132543.22
C10372,1872330.15,2646.34
C09493,1264332.12,64216.32
C08218,2215403.81,191193.44
C10804,4221810.28,397328.26
C06260,2410197.16,149318.89
C05074,3718646.76,273479.83
C11848,2240105.84,5085.35
C11848,2240105.84,46160.42
C11848,2240105.84,134824.8
C01988,2750030.69,180214.8
C06788,2923495.5,-463301.71
C09648,2479458.98,4908.6
C02366,3754873.65,327417.15
C01633,4005829.8,227450.81
C01633,4005829.8,249849.38
C03041,4029141.39,89926.84
C07696,4854684.29,81474.41
C05271,4631811.76,305669.03
C05271,4631811.76,452439.46
C09966,1540965.0,28785.96
C10719,4274252.9,73119.99
C01291,3312391.95,103213.54
C01291,3312391.95,223925.97
C02919,805708.39,-99306.92
C06244,1750080.8,161226.63
C00063,4665245.2,119158.24
C00063,4665245.2,172207.44
C00063,4665245.2,314193.74
C00063,4665245.2,369416.73
C00063,4665245.2,423000.16
C07513,1701928.28,143460.72
C06782,4232670.53,213396.78
C06023,1343590.4,53582.74
C02531,2503900.21,236356.33
C02290,3045227.49,145297.53
C10805,2043639.38,112778.03
C10562,3393217.6,78700.12
C10562,3393217.6,183882.74
C10562,3393217.6,329634.74
C10562,3393217.6,331645.72
C09949,4187349.59,92730.36
C00936,4958570.52,58826.8
C07098,4904539.3,60701.42
C07098,4904539.3,236214.09
C07098,4904539.3,473434.92
C02656,1634127.58,65367.04
C02656,1634127.58,107432.98
C06531,3877701.56,352682.47
C03670,1361951.13,123814.39
C06554,1467861.51,60814.29
C06554,1467861.51,85943.73
C03826,3660332.81,9838.7
C03826,3660332.81,80853.8
C10593,3382211.4,-32843.83
C09457,2041008.76,78433.05
C05715,409286.83,21084.34
C06574,1801428.35,127873.24
C05298,992061.27,51632.15
C08375,3543006.36,110242.02
C08375,3543006.36,289905.36
C04335,2043009.67,74265.0
C01364,2976973.51,164137.6
C04409,1755619.45,167335.8
C08058,4251266.74,8005.73
C06407,2468342.93,122983.69
C00150,3618456.22,106583.95
C10392,3641817.04,144879.68
C10392,3641817.04,309465.49
C10185,3417912.36,35149.83
C03233,3636680.44,-220297.73
C00172,3535808.62,63734.55
C07982,4438731.82,379453.16
C07982,4438731.82,431455.82
C02390,4997776.4,-126471.66
C02390,4997776.4,21010.37
C02390,4997776.4,22726.26
C02390,4997776.4,211873.37
C07740,544188.77,-290614.22
C11918,2828543.89,58748.4
C11918,2828543.89,159960.9
C11918,2828543.89,211104.25
C09438,4525345.46,154797.32
C09438,4525345.46,260530.94
C00792,510994.37,32225.82
C09529,1946235.9,22274.24
C02548,4041857.84,322202.3
C08416,3304755.91,24475.06
C08416,3304755.91,247426.42
C11539,3448684.78,182306.51
C11539,3448684.78,231812.01
C05429,1473818.41,20219.67
C11743,3007370.53,75711.61
C11743,3007370.53,259257.36
C05361,4716910.2,390927.85
C01845,1250517.35,35681.97
C09733,4909489.13,117300.96
C06846,4567701.23,418809.19
C06356,4721817.53,192641.26
C06086,3105311.13,37373.11
C06086,3105311.13,287860.84
C02636,3287154.06,301028.64
C06968,2334609.92,37016.12
C06968,2334609.92,70518.5
C03401,2337923.28,150633.71
C06399,4703097.05,384923.31
C07683,4184415.03,92757.3
C07683,4184415.03,266389.25
C05457,4560543.74,56023.24
C00176,4613448.45,269415.98
C04659,2174305.36,63415.21
C05607,3867746.95,204670.11
C06594,4758602.95,167858.84
C06594,4758602.95,214015.65
C06594,4758602.95,368058.9
C10938,1915802.14,118991.41
C10938,1915802.14,172550.84
C11788,434390.42,41179.19
C09438,2707600.32,154797.32
C09438,2707600.32,260530.94
C01191,4155774.66,-222233.14
C07580,2208441.0,179487.63
C08175,2287989.37,172555.42
C08175,2287989.37,210503.44
C04787,2458525.64,204392.03
C11514,4284318.93,262120.35
C11514,4284318.93,373464.76
C00306,2323930.45,38964.56
C05212,2165655.11,105456.81
C00083,1040834.12,14049.69
C07644,4378757.55,200686.59
C06634,4122031.07,195083.51
C06634,4122031.07,237944.23
C04362,1634220.98,119487.41
C04861,1262471.32,125641.37
C01015,2709050.59,192999.54
C01015,2709050.59,211560.69
C07357,3189187.43,184886.28
C08830,4820208.9,70726.79
C08830,4820208.9,296441.2
C11278,4196953.56,85292.05
C11278,4196953.56,300259.86
C04867,4013770.54,163932.63
C00785,4245097.92,-374542.01
C00785,4245097.92,89177.42
C00785,4245097.92,112562.85
C03414,1729022.35,171837.81
C05888,3640198.0,239350.66
C03424,4489620.6,274957.3
C04357,2263850.34,157938.28
C04357,2263850.34,184164.04
C03894,4212754.59,105324.63
C06913,4619854.65,434251.34
C01695,3870649.93,169314.7
C01695,3870649.93,248682.61
C03173,3621445.14,138063.94
C03173,3621445.14,349955.1
C03077,4423517.17,-116138.77
C03077,4423517.17,436876.4
C10935,3736748.62,129709.62
C00160,2515005.02,132738.42
C11108,4942778.41,234016.64
C11108,4942778.41,423877.08
C11108,4942778.41,445310.05
C05787,2890342.07,181135.12
C02282,3603022.36,-65681.81
C11061,1877648.8,73121.97
C06170,4366500.32,322961.26
C06170,4366500.32,395874.47
C09225,1868382.87,139085.93
C00273,2713386.79,149878.37
C03071,4939618.14,153850.82
C08508,2696584.69,133803.7
C08508,2696584.69,164903.02
C08508,2696584.69,207580.55
C08017,3524882.79,38403.45
C07144,2709345.22,94233.15
C07144,2709345.22,104329.73
C07144,2709345.22,253998.96
C02138,2995561.97,144014.07
C03948,3425782.58,-274057.02
C07058,4956242.49,487130.91
C08219,3517068.64,36162.72
C08219,3517068.64,287225.77
C00675,412397.4,-18562.29
C01158,4895246.43,-36073.92
C07527,1998454.07,-122612.44
C05040,2905397.19,211131.89
C05063,3435024.1,16486.56
C05063,3435024.1,111950.24
C10113,1519945.84,21905.7
C10113,1519945.84,35857.0
C06886,1626709.81,93323.35
C06886,1626709.81,145174.87
C11692,3931820.43,220122.28
C09138,4543758.93,263748.52
C07749,4362114.36,4813.53
C09694,3780758.03,120622.2
C01259,3814725.78,210913.67
C03890,4930762.0,368354.9
C03890,4930762.0,369660.13
C08776,1692571.39,54287.63
C11146,3572425.93,54871.7
C11146,3572425.93,219005.61
C03203,4266515.35,251179.52
C05048,2755337.77,14544.76
C05048,2755337.77,163932.65
C05048,2755337.77,207118.96
C09154,1683696.04,26215.19
C02729,3248030.71,154621.48
C03205,3061055.6,36142.35
C10645,1296796.12,-214831.67
C09678,4349329.71,71594.15
C00733,2822857.61,185916.53
C03464,3234521.45,246950.45
C11023,1202065.23,19948.84
C11599,4611466.13,147750.82
C11599,4611466.13,272286.4
C02880,1107441.68,46522.62
C00694,2005407.08,20773.98
C07848,4259011.42,322292.6
C07848,4259011.42,347594.11
C05092,2589432.07,88250.34
C10548,1166191.4,113138.52
C05319,3858639.34,193684.06
C02274,2677327.7,261916.52
C11767,3233902.54,-343122.66
C11767,3233902.54,304694.81
C03728,4189255.55,104754.75
C00950,3846398.42,-172205.58
C07221,3261694.51,99456.65
C02195,2705658.5,71721.11
C02658,4574920.49,377256.55
C10380,4318185.59,400330.48
C07350,4196422.97,319450.23
C02393,1338565.18,38630.05
C08778,3730344.7,120671.8
C00287,3275816.26,156726.7
C10557,2826673.15,77191.49
C03995,4254494.47,231340.4
C02919,1684488.38,-99306.92
C04590,3334910.31,57250.94
C04590,3334910.31,201241.94
C04128,2197050.27,2248.8
C01756,4735994.61,291226.17
C08628,4989275.27,381741.15
C03725,3063092.96,262948.76
C03725,3063092.96,292567.45
C10899,3090668.54,47874.53
C02593,2741298.67,21149.96
C07006,1817015.42,29137.84
C00738,2664625.37,42668.62
C11575,4810849.59,60123.15
C04793,4790620.79,368845.03
C02447,2594852.45,128076.29
C04657,3405629.35,82181.61
C04657,3405629.35,157536.26
C04657,3405629.35,258205.61
C06241,3929178.11,247781.45
C05819,4286213.39,310184.37
C05694,3908645.73,175351.46
C02033,3988180.58,212788.7
C02033,3988180.58,386603.4
C06942,2688064.87,120940.66
C04971,3935911.95,109982.63
C04971,3935911.95,175251.42
C04971,3935911.95,197381.41
C09670,3018401.49,165851.03
C10305,989719.41,68882.87
C11953,4077353.39,166062.39
C11048,4221378.9,87753.32
C00711,1013804.78,-427841.39
C07580,4554342.18,179487.63
C04608,1993029.24,160243.08
C05839,2561150.3,119511.63
C10004,1473668.12,133867.05
C08186,3987579.48,106024.45
C08186,3987579.48,382093.41
C07068,3220365.42,254589.3
C03240,1243331.18,-151956.24
C08805,2715052.22,83151.73
C08805,2715052.22,168186.27
C08805,2715052.22,270876.69
C03760,4486333.57,88241.87
C03760,4486333.57,177606.84
C08622,3158774.93,114778.74
C01053,2386182.77,213368.67
C00103,2256076.95,3189.54
C06374,4430062.67,146474.21
C06374,4430062.67,332162.49
C06049,3859192.19,186246.26
C06049,3859192.19,266710.86
C04108,4885331.58,45711.5
C04108,4885331.58,47867.31
C04108,4885331.58,240030.87
C04108,4885331.58,260261.01
C10857,941944.86,89899.79
C08258,1763215.42,154648.41
C00690,2645545.54,163460.09
C11980,2027289.16,50151.45
C09729,2091641.36,116001.37
C07513,4503368.29,143460.72
C07513,4503368.29,407044.76
C09555,65468.45,2346.31
C03610,2800828.65,11370.83
C03610,2800828.65,90309.54
C03610,2800828.65,109208.56
C04693,2599633.23,249394.42
C09229,2201937.33,135133.65
C04812,688217.0,57303.0
C08116,2026568.89,35225.11
C02360,4485921.58,209245.27
C02360,4485921.58,446815.59
C01838,4492694.74,195622.08
C01838,4492694.74,361715.97
C01838,4492694.74,364460.44
C01838,4492694.74,398420.05
C01838,4492694.74,445800.94
C08708,3109899.62,211617.85
C08708,3109899.62,258147.8
C01662,911729.05,41916.44
C01174,4717903.6,37031.17
C01174,4717903.6,352259.21
C06120,3620800.74,56874.65
C06120,3620800.74,358877.35
C05888,4703747.97,239350.66
C08230,845898.82,23404.36
C06932,3719852.26,155976.48
C06932,3719852.26,168023.73
C05870,2579427.59,35901.73
C02525,2950692.55,182128.07
C02525,2950692.55,291130.26
C06529,2457852.07,211260.41
C05710,1365715.52,10673.73
C05710,1365715.52,94999.64
C06489,3942728.87,186777.79
C06489,3942728.87,390794.38
C00025,1558662.28,51419.99
C00025,1558662.28,70271.2
C11965,1220358.77,116103.82
C08683,4663116.62,48556.47
C08683,4663116.62,176524.33
C08683,4663116.62,225968.85
C08683,4663116.62,273893.67
C08683,4663116.62,298773.86
C11822,4043749.78,267491.48
C10752,3677200.1,197185.41
C09817,3263273.12,150437.02
C00404,4526139.42,174851.48
C01035,4235463.06,77117.53
C01035,4235463.06,106732.42
C01035,4235463.06,196125.62
C01035,4235463.06,378870.46
C00172,2347627.32,63734.55
C01915,1477195.93,43327.0
C10450,3203849.41,-391046.97
C10450,3203849.41,-53299.84
C10450,3203849.41,124969.97
C10450,3203849.41,283394.07
C09209,4450313.8,418340.19
C08224,3331617.01,266709.49
C03884,1863253.89,100292.92
C03884,1863253.89,111759.45
C10121,3536746.71,-167388.08
C10121,3536746.71,23935.9
C10121,3536746.71,69400.48
C02460,4967254.87,118265.63
C06936,2760102.89,202874.63
C07040,2566990.38,-133676.41
C08997,772360.73,52693.99
C05656,2850339.44,33020.88
C09268,1876402.51,-69317.82
C01355,2945484.3,7064.29
C07381,3688492.41,69462.12
C03071,4698174.17,153850.82
C06415,2607645.33,152208.94
C02348,1527711.66,-380655.84
C01282,2205634.35,53152.53
C11483,943657.65,-381134.59
C02688,2142627.26,5870.18
C02688,2142627.26,167463.4
C08153,4982579.01,190364.71
C08153,4982579.01,244910.33
C10786,3283452.73,-102506.57
C10786,3283452.73,32434.4
C10902,1339292.46,103851.77
C10902,1339292.46,129009.54
C09819,2982949.81,108207.28
C11380,2178714.28,146400.6
C11981,2617836.64,112824.1
C02874,2841015.26,-198727.86
C02874,2841015.26,116754.48
C05978,3452055.33,92632.49
C02297,3794392.54,58013.44
C10050,4698077.46,93054.27
C10050,4698077.46,176100.17
C08807,509401.06,26903.88
C08481,3855424.09,357584.85
C08481,3855424.09,384714.57
C02238,4552753.33,77666.56
C02238,4552753.33,122919.84
C02238,4552753.33,163853.11
C02238,4552753.33,275937.0
C06662,4402697.8,305861.93
C06662,4402697.8,350176.99
C07506,4097158.81,104438.15
C07506,4097158.81,257546.63
C00745,4027029.21,113565.79
C00745,4027029.21,153150.65
C05166,4487194.34,59184.46
C05166,4487194.34,307792.52
C11316,4458053.13,29670.94
C11316,4458053.13,412989.83
C03139,3214261.24,140143.45
C01384,1064193.67,62731.72
C01006,3944685.26,384693.0
C00849,4223579.86,-255822.24
C00849,4223579.86,390017.96
C05409,1006185.46,-474113.0
C11106,2406317.97,197879.05
C08644,2874132.97,112076.17
C08644,2874132.97,189507.29
C03408,4154364.36,163616.09
C08256,2865562.37,79763.2
C08256,2865562.37,210515.46
C08720,3954222.73,71287.82
C08720,3954222.73,246987.67
C01973,4706284.86,393137.68
C11672,4516102.47,109922.77
C05511,4817306.46,183574.04
C05511,4817306.46,252809.5
C05511,4817306.46,271085.42
C05511,4817306.46,334428.1
C10467,2353414.81,169147.99
C04138,3686119.43,101548.4
C04138,3686119.43,164490.56
C04138,3686119.43,304823.36
C04575,578559.24,21549.24
C08921,3981793.28,-240584.89
C08921,3981793.28,85975.98
C08921,3981793.28,164148.53
C11298,59891.86,620.55
C01484,4337862.25,391596.28
C07167,2804883.6,17376.18
C10441,4532023.57,357635.42
C03438,4593656.77,176991.03
C03438,4593656.77,201424.43
C03438,4593656.77,348686.58
C03438,4593656.77,429266.93
C11718,4402382.71,58583.24
C11718,4402382.71,229655.09
C09753,2473859.57,71922.99
C09753,2473859.57,230273.46
C05196,3592915.29,69391.75
C05196,3592915.29,173758.36
C11359,4871143.61,353030.24
C09942,4520118.46,4005.95
C09942,4520118.46,64621.92
C09942,4520118.46,111595.82
C09942,4520118.46,395941.7
C04970,1902204.43,105098.43
C00046,3715394.87,176883.51
C00046,3715394.87,195648.43
C08217,3208088.47,51127.06
C08099,2038422.71,120115.23
C07644,3755905.28,200686.59
C06923,2589331.22,225063.07
C04097,3354561.45,40072.72
C04097,3354561.45,176658.03
C08774,2337444.78,213894.53
C06730,2565008.35,70530.73
C11477,4560314.76,337046.27
C07547,3546094.56,160855.61
C05882,2805729.01,46144.21
C05882,2805729.01,65857.01
C05882,2805729.01,233293.36
C05882,2805729.01,241013.91
C11090,4385043.86,7499.79
C11090,4385043.86,46326.46
C11090,4385043.86,205621.82
C11090,4385043.86,314933.08
C06272,3920417.05,145502.54
C09574,279699.79,4459.51
C09574,279699.79,14295.29
C06799,2929014.15,98891.38
C10562,890381.41,78700.12
C05286,4672618.89,304920.64
C09600,4593818.82,163306.65
C09600,4593818.82,180284.8
C10468,4888356.54,251158.62
C06661,1846446.37,126264.97
C02928,1652537.23,73849.72
C01391,2997432.74,218422.49
C05209,4912011.17,273767.41
C00318,3343238.65,21875.43
C00318,3343238.65,295439.14
C10246,4861285.5,139205.06
C10246,4861285.5,277245.63
C05357,1682645.85,103764.34
C10528,4209865.36,364619.14
C07441,3702338.47,171741.6
C07708,718471.68,19673.66
C01543,4099750.39,227430.65
C02237,1419366.84,23935.66
C02865,607573.89,-143186.71
C02682,4229090.86,185166.66
C00846,1024347.54,82390.12
C02976,2496964.28,230761.43
C06966,3099355.1,52630.96
C11895,2235818.17,39446.7
C11895,2235818.17,51913.23
C05149,3305444.32,12717.1
C05149,3305444.32,165099.28
C01636,4762147.48,462490.22
C02494,4549354.26,99006.85
C01655,2077669.03,132570.56
C06734,4488119.37,244080.85
C08396,3498488.5,328097.79
C09941,1402205.81,130736.19
C08596,4936601.41,269697.79
C09302,2007575.86,33022.97
C03253,4065892.14,211099.67
C04263,3783107.76,121509.39
C06988,2950087.23,263307.39
C08271,2966284.77,184939.36
C08271,2966284.77,286951.23
C01427,906147.41,58244.26
C10406,2721282.81,40187.05
C10406,2721282.81,91071.77
C08203,2931710.52,86144.8
C00545,597826.42,1735.45
C09044,4402178.61,66641.28
C09044,4402178.61,159539.29
C09044,4402178.61,275086.38
C08683,2087087.39,48556.47
C08683,2087087.39,176524.33
C01918,4304290.54,151515.77
C01317,3844720.35,323553.53
C11114,3802803.6,156133.37
C11114,3802803.6,233885.57
C11114,3802803.6,363517.7
C01386,4662194.15,-474473.01
C01386,4662194.15,165861.09
C01932,3597917.45,168089.14
C01932,3597917.45,261050.93
C03825,2418431.2,62175.44
C03825,2418431.2,228690.79
C06728,3595560.05,334671.91
C03393,2619325.39,188684.45
C07785,2041787.05,153290.83
C06352,1879857.96,166557.94
C08120,1461930.61,27397.19
C08775,1542457.23,97876.4
C05040,4113726.1,211131.89
C01806,3793389.72,177266.66
C10683,557767.94,49826.64
C01615,4287749.61,383955.4
C06225,4158128.98,85744.13
C06225,4158128.98,125725.93
C06225,4158128.98,249418.9
C04341,3639026.31,284300.11
C10176,2988352.24,187226.7
C10176,2988352.24,285614.39
C06533,816192.71,78360.99
C07674,3290489.74,20713.83
C07674,3290489.74,59648.15
C00478,4979042.63,456686.91
C10887,3554645.8,34498.3
C09525,4230034.37,368408.15
C09325,3575214.52,346282.09
C09011,3621304.03,130724.58
C00486,2723925.73,-466723.63
C07833,4079554.68,70970.63
C07833,4079554.68,116895.89
C07833,4079554.68,306145.85
C06984,4548639.67,89692.18
C06984,4548639.67,114427.5
C08188,4894772.12,239799.42
C08188,4894772.12,439025.05
C07086,2568882.03,12581.01
C07086,2568882.03,144893.15
C02608,1208064.41,117501.95
C04127,4548697.62,272961.96
C02339,3944919.58,55338.12
C02339,3944919.58,357399.9
C06965,4188176.41,87480.35
C06965,4188176.41,172112.09
C06965,4188176.41,276562.38
C06965,4188176.41,311765.56
C11793,4806958.98,85761.67
C11793,4806958.98,286032.92
C11793,4806958.98,392717.17
C01149,1875427.12,59076.57
C01149,1875427.12,80298.07
C08442,950762.76,12680.92
C02507,4915869.78,413119.66
C11639,3404429.63,38713.01
C06373,2097709.79,125214.44
C05354,2006576.13,27256.99
C04639,2831928.13,119146.23
C01821,4547872.27,174653.26
C09070,3403302.19,239894.09
C07104,4453332.9,318310.93
C04460,4711430.27,121231.61
C04460,4711430.27,157256.18
C05976,3213235.38,-463671.53
C05976,3213235.38,229415.77
C09089,4176859.63,-224272.5
C04234,920956.63,75536.88
C04158,3551919.51,236946.53
C02154,3159579.98,125834.96
C02154,3159579.98,209584.86
C04616,3397954.7,290588.77
C07868,388874.36,-208347.09
C04313,2622050.57,257351.61
C08504,4625967.84,31504.77
C08504,4625967.84,202159.39
C01234,3020744.64,41138.38
C01234,3020744.64,169805.75
C01939,2946375.99,13978.88
C07528,707438.75,58032.39
C11846,4644160.48,123918.0
C01914,2282871.36,125678.96
C09501,4031384.55,-464534.2
C08001,4220845.31,100308.15
C08001,4220845.31,204752.13
C02478,4203088.72,-175961.53
C02478,4203088.72,264031.44
C06958,3691629.25,255269.65
C05980,2797382.56,124133.26
C09307,4512088.45,358465.45
C03275,4762695.81,299823.13
C03275,4762695.81,334360.71
C03275,4762695.81,471517.97
C00282,2239834.63,102465.67
C09817,2898071.62,150437.02
C01118,3827544.01,18535.92
C01118,3827544.01,138027.74
C03236,2250402.78,118289.71
C03236,2250402.78,142307.57
C09036,1427391.83,85740.38
C03267,1484810.57,145776.59
C04993,3497259.02,185833.23
C04993,3497259.02,211123.59
C11134,3603908.99,1471.14
C11134,3603908.99,43999.63
C11134,3603908.99,219117.26
C09803,3476930.36,19955.76
C07511,359453.95,15415.67
C09129,3087060.63,131628.53
C09129,3087060.63,170654.0
C11917,3400653.87,107742.31
C11917,3400653.87,179953.83
C03899,3921535.02,255367.37
C02400,936887.61,68738.54
C04967,3357866.67,-121407.25
C03205,4892427.05,36142.35
C04356,3993629.75,114320.17
C04356,3993629.75,117616.89
C04356,3993629.75,342036.31
C04356,3993629.75,356040.68
C01676,4739751.4,202518.29
C11126,4761037.64,465589.16
C07281,4837892.29,151116.59
C03539,2794244.48,258987.5
C10320,573327.84,38222.46
C10709,2651676.18,25442.86
C10583,4274297.79,23259.4
C10583,4274297.79,180388.89
C04056,1866477.24,18867.58
C10523,2092541.1,83412.55
C06763,1431819.89,26175.46
C04884,1692731.28,35447.03
C06456,4717484.27,68585.8
C00773,1658074.07,90139.26
C10812,3021985.91,108394.83
C10173,3219618.38,9221.71
C11839,2311913.46,41858.65
C11839,2311913.46,213528.34
C06660,4594667.59,250096.72
C00025,4041656.95,51419.99
C00025,4041656.95,70271.2
C04903,2590899.74,90365.31
C04903,2590899.74,197326.62
C06476,3461639.81,94785.72
C08532,4015237.01,116734.37
C08577,2302195.76,209108.14
C03216,3523496.55,29891.15
C00777,4593804.06,153245.3
C09570,3448976.83,13928.78
C09570,3448976.83,162353.01
C09570,3448976.83,189455.9
C09570,3448976.83,260619.36
C09570,3448976.83,265368.14
C09958,1679821.23,6970.77
C09958,1679821.23,95778.68
C09958,1679821.23,106002.97
C09785,4944936.26,119460.78
C09785,4944936.26,139383.45
C09785,4944936.26,376897.49
C09785,4944936.26,448115.8
C09717,3696865.51,24836.0
C09717,3696865.51,88993.69
C09717,3696865.51,361258.39
C10503,2560399.76,102786.01
C10503,2560399.76,193856.89
C06244,2517750.44,161226.63
C09900,3536745.97,-302758.35
C09900,3536745.97,242594.86
C09900,3536745.97,252540.97
C08415,1400444.92,108346.08
C03478,1476066.6,-380772.79
C04083,3812164.61,23335.51
C04083,3812164.61,111371.0
C02348,3436794.16,-380655.84
C01234,3977393.88,41138.38
C01234,3977393.88,169805.75
C11158,4250091.5,100227.11
C11158,4250091.5,231343.66
C11979,4927631.88,428806.63
C11505,4425530.2,138930.63
C10468,4934502.62,251158.62
C08509,4097795.62,81293.19
C05076,2704292.65,74739.22
C09929,2954097.03,98636.79
C05551,2018081.46,125344.58
C05551,2018081.46,185881.51
C11209,2389851.73,96259.01
C11209,2389851.73,222304.06
C04143,792692.79,15825.56
C11000,3671649.34,7837.19
C11000,3671649.34,145699.63
C05454,4202908.88,210331.79
C06384,2864444.97,93107.24
C06384,2864444.97,111854.03
C10484,925317.67,71522.24
C10484,925317.67,71965.35
C03238,1188374.54,72720.48
C03238,1188374.54,105935.52
C08415,4284042.22,108346.08
C08415,4284042.22,401080.2
C04866,3479043.77,205435.71
C07354,1822448.68,129196.12
C07354,1822448.68,165595.48
C07354,1822448.68,171011.74
C11863,4131764.52,41878.91
C00771,2913169.78,60741.83
C00771,2913169.78,282112.7
C07781,4102507.05,147369.77
C07781,4102507.05,251163.84
C07781,4102507.05,328032.68
C01860,4649932.09,438367.71
C09477,4007625.61,70267.21
C04089,4941509.98,292965.42
C04089,4941509.98,347844.23
C01716,4674400.26,215008.87
