account_id,txn_date,daily_total
A00329,08-01-2025,88332.08
A00329,09-01-2025,55630.79
A00329,19-10-2024,82394.2
A00329,20-10-2025,82882.31
A00330,12-11-2024,18787.79
A00330,21-09-2024,1711.79
A00330,24-12-2024,10085.3
A00330,27-12-2024,37896.94
A00330,30-09-2025,26478.04
A00331,07-04-2026,86684.94
A00331,10-04-2025,29509.2
A00332,07-01-2026,28483.75
A00332,11-12-2025,14930.23
A00332,17-11-2024,6161.21
A00332,22-05-2024,41628.38
A00333,05-03-2025,78235.62
A00333,18-12-2025,41608.64
A00333,31-12-2025,96141.96
A00334,01-03-2025,49776.42
A00334,10-11-2024,45873.69
A00334,16-07-2025,64555.62
A00334,19-10-2025,22706.67
A00334,28-04-2024,16831.18
A00335,17-10-2025,29259.26
A00335,27-01-2026,26096.83
A00336,22-03-2025,36102.18
A00336,27-08-2025,45687.97
A00336,29-07-2024,7846.31
A00337,08-07-2025,40867.24
A00337,13-06-2025,75352.31
A00338,11-05-2024,93845.45
A00338,30-03-2025,25254.71
A00339,31-05-2025,56428.87
A00340,01-04-2025,30499.23
A00340,08-07-2025,43963.93
A00340,09-11-2025,30970.04
A00340,29-10-2025,30392.79
A00341,03-01-2026,97847.62
A00341,07-12-2024,99231.25
A00341,31-12-2024,35429.34
A00343,06-09-2025,9755.41
A00343,23-11-2025,67126.83
A00343,31-01-2025,47217.48
A00344,19-04-2025,19008.54
A00345,14-04-2026,20312.85
A00345,28-12-2025,53463.11
A00345,29-04-2024,94122.48
A00346,07-01-2026,52236.51
A00346,27-04-2026,46937.97
A00347,11-02-2026,79123.07
A00347,26-02-2026,88160.34
A00348,01-08-2025,47973.62
A00348,17-08-2025,43255.52
A00348,27-04-2024,15262.67
A00349,05-02-2025,49846.61
A00349,18-03-2026,28060.84
A00350,20-09-2024,62817.54
A00350,24-02-2026,6845.45
A00351,06-07-2024,6121.19
A00351,12-02-2026,17335.82
A00351,25-07-2024,69233.46
A00351,26-12-2025,52681.63
A00354,12-06-2024,6513.13
A00354,20-06-2024,42199.64
A00355,16-09-2024,18136.22
A00356,05-03-2026,57900.34
A00356,07-04-2025,87137.03
A00356,08-08-2025,37895.56
A00356,24-12-2025,16053.87
A00356,25-01-2026,12612.77
A00356,29-07-2024,35682.61
A00357,02-09-2025,48672.4
A00357,07-08-2024,65652.36
A00357,16-09-2025,57328.08
A00357,21-11-2024,49719.7
A00358,19-07-2024,80775.0
A00358,31-12-2024,48098.35
A00359,02-08-2025,60353.15
A00359,04-02-2026,35845.4
A00359,12-04-2026,60676.57
A00359,18-07-2024,27049.94
A00359,20-11-2024,74543.11
A00360,17-04-2025,73259.53
A00360,26-02-2026,19691.02
A00361,26-11-2024,2864.36
A00361,28-04-2024,12432.15
A00362,28-01-2026,11824.09
A00362,30-09-2025,78827.06
A00363,21-07-2025,53372.72
A00363,22-04-2025,32454.47
A00364,09-05-2024,63250.27
A00364,10-05-2024,36971.3
A00364,24-06-2024,90209.98
A00364,24-12-2025,38550.09
A00365,06-06-2025,68705.75
A00365,09-04-2025,30949.08
A00366,01-11-2025,47675.46
A00366,11-07-2024,8751.22
A00366,13-07-2025,40188.06
A00366,17-07-2025,63143.23
A00366,28-07-2024,65214.58
A00367,09-10-2025,9914.55
A00367,16-01-2026,87398.27
A00367,31-12-2024,6008.17
A00369,17-07-2025,1199.99
A00370,06-11-2024,80122.59
A00370,19-05-2024,49340.4
A00370,29-07-2024,7624.8
A00371,05-03-2026,32513.61
A00371,10-11-2024,36232.81
A00372,04-08-2025,33857.73
A00372,06-10-2025,93159.38
A00372,08-08-2024,54462.84
A00372,20-01-2025,77372.29
A00373,03-12-2025,-74056.24
A00373,07-12-2024,41790.3
A00373,11-02-2025,31716.38
A00373,15-04-2025,81186.47
A00373,23-05-2024,42697.39
A00373,26-09-2025,14193.72
A00374,12-11-2025,15850.9
A00374,25-11-2024,5427.34
A00375,29-01-2025,70507.21
A00376,19-06-2024,31236.96
A00376,30-06-2024,29505.03
A00376,30-12-2025,71831.34
A00377,04-09-2024,71132.45
A00377,14-11-2024,-52540.41
A00378,02-04-2025,97467.78
A00378,23-05-2024,79856.91
A00378,25-05-2024,61312.96
A00379,17-07-2025,30887.45
A00379,21-02-2026,8068.0
A00379,25-01-2025,58688.98
A00381,06-01-2025,27089.21
A00381,14-02-2025,95534.06
A00381,23-02-2025,80504.67
A00381,26-05-2024,91865.32
A00381,28-06-2025,54423.79
A00382,14-04-2025,88184.95
A00383,06-11-2024,75764.74
A00384,02-01-2025,16613.0
A00384,02-03-2025,56622.53
A00384,04-10-2025,6515.19
A00384,22-06-2025,74638.94
A00385,05-03-2025,64692.88
A00385,05-09-2024,89725.23
A00385,19-04-2025,76298.94
A00385,21-12-2025,61924.71
A00386,07-07-2025,17814.05
A00386,12-09-2025,63396.26
A00386,18-06-2025,35958.42
A00386,25-09-2025,35111.61
A00386,28-11-2024,94317.86
A00387,04-09-2025,87396.27
A00387,05-01-2025,58787.93
A00387,26-10-2024,80703.06
A00387,27-03-2026,17233.76
A00388,25-08-2025,43856.17
A00389,02-05-2025,45862.33
A00389,13-08-2024,98358.54
A00389,20-11-2024,50565.5
A00389,24-07-2025,47159.22
A00389,24-10-2024,36000.93
A00390,01-09-2025,36645.69
A00390,15-05-2024,42701.09
A00390,18-02-2026,4634.08
A00390,20-06-2025,46077.3
A00390,26-07-2025,22575.48
A00390,29-07-2024,62764.44
A00391,02-09-2024,23956.47
A00391,16-05-2025,40677.1
A00391,16-11-2024,6132.04
A00392,17-10-2024,69025.9
A00393,30-08-2024,79846.11
A00394,14-03-2025,88211.79
A00395,14-06-2025,4845.5
A00395,22-11-2025,77645.99
A00396,26-11-2025,1989.72
A00397,01-11-2025,62490.47
A00397,04-03-2025,89248.75
A00397,04-12-2025,39296.46
A00397,09-07-2024,30653.67
A00397,30-01-2025,6195.24
A00398,19-12-2024,52222.04
A00400,07-04-2025,1191.27
A00400,18-06-2024,49496.71
A00401,01-08-2024,59068.33
A00401,20-02-2026,55552.2
A00401,24-04-2025,31015.02
A00402,22-03-2025,-9605.12
A00403,15-02-2025,57827.2
A00403,17-10-2025,47653.82
A00403,19-11-2025,355.41
A00403,25-09-2025,89306.26
A00404,03-07-2025,30938.87
A00404,27-02-2025,88034.06
A00405,07-06-2025,44535.73
A00405,16-02-2026,38339.97
A00405,23-11-2024,80021.71
A00405,24-03-2025,65088.27
A00405,26-03-2025,28657.66
A00406,04-11-2025,1398.07
A00406,10-11-2024,10811.68
A00406,25-03-2026,18491.58
A00406,29-01-2025,61066.76
A00407,02-07-2025,44451.69
A00407,12-08-2025,47369.0
A00407,13-10-2025,78837.64
A00408,08-02-2026,-23076.35
A00408,30-07-2025,793.59
A00409,21-01-2025,88392.57
A00409,26-01-2026,53021.93
A00409,26-06-2024,27051.78
A00411,13-12-2025,4894.17
A00411,14-03-2025,82654.48
A00411,16-10-2025,48575.46
A00412,04-08-2025,10110.57
A00412,10-09-2025,73704.99
A00412,26-10-2025,60393.56
A00412,28-09-2025,23192.9
A00413,08-10-2025,24349.38
A00414,05-06-2025,73976.68
A00414,21-11-2025,74616.44
A00415,11-09-2024,24900.32
A00415,21-12-2024,55286.61
A00415,22-03-2026,80401.66
A00415,30-06-2025,52751.26
A00416,02-12-2024,52486.36
A00416,14-03-2026,94185.07
A00418,03-05-2025,65723.44
A00418,05-09-2024,813.98
A00418,19-09-2025,44862.5
A00419,14-10-2025,21434.24
A00419,25-02-2026,85980.49
A00420,01-05-2025,22048.99
A00420,11-03-2026,98109.85
A00421,02-11-2025,57188.59
A00421,05-03-2025,54080.23
A00421,23-04-2025,93765.24
A00421,26-11-2025,-18426.88
A00422,07-10-2025,16421.51
A00422,11-07-2024,90596.32
A00423,06-03-2025,64190.76
A00423,08-05-2025,54512.23
A00423,11-01-2026,10160.63
A00423,21-12-2024,68816.5
A00423,25-11-2024,31606.3
A00424,18-11-2024,44939.18
A00425,08-05-2024,79428.27
A00425,10-09-2024,77774.99
A00425,14-06-2025,42314.54
A00425,30-03-2026,17618.0
A00426,02-04-2026,43375.51
A00427,03-08-2025,60363.53
A00427,17-12-2025,81831.12
A00427,19-11-2025,15627.54
A00427,20-06-2024,92211.09
A00427,30-12-2025,55875.55
A00428,13-10-2025,53766.04
A00430,21-11-2025,69786.22
A00431,22-02-2025,33645.11
A00432,05-12-2025,44472.57
A00432,14-08-2024,49354.14
A00432,22-08-2025,85329.2
A00432,29-11-2024,51544.58
A00433,01-10-2024,83218.51
A00433,04-04-2025,69040.79
A00433,04-09-2025,48066.86
A00433,20-03-2025,20699.06
A00433,21-07-2024,61038.53
A00434,01-05-2024,19670.85
A00434,08-05-2024,72537.58
A00434,15-09-2024,-49016.17
A00434,16-12-2025,45006.34
A00434,27-06-2025,28897.79
A00435,11-05-2025,78540.63
A00436,05-07-2025,61906.18
A00436,23-07-2025,98177.65
A00437,05-07-2024,54202.63
A00437,12-04-2025,-69966.66
A00437,20-07-2025,85311.61
A00437,24-09-2024,41115.84
A00437,27-08-2025,37908.45
A00438,03-10-2024,51894.61
A00438,06-06-2025,5555.83
A00438,06-07-2024,69870.35
A00438,13-10-2024,57647.23
A00439,16-04-2025,67279.04
A00439,16-11-2025,91902.58
A00439,20-01-2026,69314.43
A00440,04-07-2024,98635.02
A00440,05-05-2024,90648.9
A00440,18-04-2026,60654.69
A00440,30-06-2024,61124.47
A00441,16-07-2024,50445.83
A00441,25-03-2026,97674.17
A00442,13-07-2025,48297.82
A00442,25-09-2025,8399.61
A00442,28-03-2026,98425.84
A00443,02-08-2025,81006.94
A00443,31-08-2024,77622.3
A00444,07-10-2025,14900.71
A00444,08-11-2025,69578.26
A00444,23-01-2025,44805.9
A00444,27-06-2025,40295.46
A00444,29-08-2025,81200.62
A00445,04-07-2025,40195.91
A00445,21-02-2025,89309.0
A00446,02-12-2025,50968.0
A00446,03-04-2026,1951.81
A00446,25-10-2025,81260.1
A00446,26-10-2025,809.34
A00447,05-08-2025,30289.57
A00448,19-08-2024,60987.0
A00449,07-09-2025,4852.79
A00449,13-01-2025,1905.61
A00449,13-08-2024,19443.06
A00450,04-08-2024,44514.05
A00450,10-04-2025,5506.56
A00450,13-09-2025,38871.31
A00450,15-10-2024,18569.19
A00450,23-08-2024,28668.53
A00451,02-07-2025,3516.52
A00451,02-12-2025,20214.46
A00451,04-02-2025,86148.72
A00451,21-10-2025,47821.03
A00451,23-02-2025,63744.25
A00451,30-09-2024,34414.77
A00452,16-07-2024,59225.05
A00452,19-08-2025,19296.41
A00452,20-04-2026,63752.94
A00452,23-07-2024,57920.54
A00453,25-09-2025,84446.76
A00453,29-09-2024,35828.48
A00454,04-06-2024,46484.15
A00454,15-10-2024,95924.83
A00456,09-03-2026,40986.99
A00456,12-11-2024,52976.99
A00456,15-04-2025,96956.33
A00456,18-09-2025,12533.46
A00456,26-12-2025,-65339.61
A00457,19-08-2025,86966.69
A00458,11-04-2026,62680.16
A00458,17-09-2024,19985.98
A00458,30-10-2025,99940.0
A00459,04-02-2026,50586.87
A00459,11-08-2025,11853.83
A00459,11-12-2025,17626.04
A00459,14-02-2025,40081.53
A00459,15-11-2024,13593.92
A00460,05-05-2024,4710.3
A00460,09-12-2025,26843.59
A00460,25-07-2025,47619.41
A00461,20-03-2026,98055.13
A00461,20-10-2025,29545.22
A00461,22-03-2025,31215.86
A00462,16-07-2024,48688.71
A00462,17-02-2026,29375.35
A00462,30-08-2025,48157.6
A00463,10-06-2025,57927.69
A00463,20-09-2025,79992.19
A00464,01-02-2026,46069.92
A00464,03-07-2024,38006.97
A00464,08-06-2024,9178.82
A00464,18-12-2024,4625.57
A00464,26-01-2026,79414.67
A00464,29-10-2025,78121.36
A00465,18-12-2025,81502.23
A00466,08-06-2024,11966.57
A00466,15-04-2025,31268.63
A00466,17-09-2024,47875.43
A00467,04-08-2025,19510.87
A00467,12-01-2025,62956.23
A00468,02-03-2025,16742.36
A00468,04-12-2025,65644.54
A00468,28-09-2025,97315.14
A00470,23-01-2025,17179.83
A00470,24-08-2024,77834.87
A00471,07-05-2025,10716.03
A00471,09-11-2025,23197.24
A00471,27-10-2024,69231.57
A00472,08-02-2026,31536.34
A00473,16-09-2024,62059.48
A00473,21-06-2025,113028.81
A00474,04-03-2025,96.15
A00474,09-11-2025,60954.69
A00474,13-08-2024,98364.16
A00474,24-07-2025,16313.22
A00475,15-01-2025,10597.47
A00475,20-04-2025,870.09
A00475,28-09-2025,5079.69
A00476,04-07-2024,97934.98
A00476,19-12-2024,57953.83
A00477,13-07-2024,15011.81
A00477,24-06-2024,85093.29
A00478,03-02-2025,34643.66
A00478,03-11-2025,67056.79
A00479,12-06-2025,-37019.0
A00479,13-06-2025,96397.15
A00479,22-06-2025,20568.67
A00479,28-01-2026,24833.46
A00480,06-11-2025,52865.95
A00480,07-08-2025,97119.96
A00480,27-11-2024,23917.64
A00481,15-03-2025,64203.24
A00481,15-10-2025,22261.25
A00481,21-03-2025,94467.62
A00482,08-10-2025,56195.93
A00482,22-06-2025,16813.1
A00483,10-05-2025,75226.79
A00483,13-09-2024,76391.33
A00483,26-12-2025,11837.38
A00484,12-05-2024,75762.43
A00485,02-01-2025,92318.61
A00485,17-05-2025,51701.97
A00485,19-07-2024,98834.94
A00485,29-10-2024,44757.5
A00486,01-08-2024,71911.85
A00487,06-05-2024,9243.95
A00487,28-03-2025,58990.82
A00487,30-08-2025,37134.1
A00488,07-02-2026,34220.24
A00489,02-04-2025,15191.69
A00490,01-04-2026,35968.54
A00490,30-03-2025,99347.95
A00491,27-12-2025,55265.9
A00491,30-04-2024,2812.12
A00492,28-01-2025,62707.3
A00493,04-09-2025,83628.21
A00493,25-06-2025,15114.45
A00493,28-02-2025,12613.33
A00494,08-04-2025,93749.39
A00494,18-10-2024,28102.3
A00494,20-07-2025,19923.12
A00494,26-07-2024,3286.32
A00494,30-09-2024,42107.62
A00495,17-08-2024,41294.22
A00495,28-02-2026,78285.82
A00497,07-08-2025,64464.99
A00497,08-08-2024,44216.95
A00497,20-07-2024,80641.65
A00498,06-06-2025,71898.34
A00498,07-09-2024,62668.01
A00498,14-09-2024,86618.29
A00498,31-12-2025,32191.51
A00499,13-02-2025,63329.38
A00499,25-08-2024,20334.62
A00501,13-04-2025,90592.95
A00501,28-10-2025,3684.29
A00501,31-08-2025,76845.18
A00502,27-04-2024,76514.72
A00503,02-12-2024,7562.54
A00503,09-01-2026,16977.27
A00503,11-03-2026,6483.31
A00503,20-08-2024,83509.15
A00503,22-06-2024,8099.37
A00504,21-01-2026,52872.46
A00505,03-10-2025,69071.45
A00505,05-08-2025,12079.35
A00505,24-06-2024,72042.28
A00506,14-12-2024,6806.6
A00506,26-05-2024,3639.32
A00506,29-05-2025,27574.74
A00507,06-03-2026,70096.99
A00508,16-10-2024,83191.23
A00508,19-05-2025,67252.85
A00508,21-01-2026,61536.83
A00508,31-05-2024,33065.94
A00509,10-06-2025,69107.32
A00509,21-04-2026,78594.8
A00510,05-10-2025,12957.3
A00510,14-04-2026,22774.38
A00510,16-05-2025,21841.63
A00510,18-04-2025,79146.77
A00511,08-12-2024,1975.74
A00511,26-12-2025,50374.07
A00511,31-08-2024,27336.27
A00513,30-05-2024,90082.51
A00514,01-11-2025,4484.17
A00514,28-02-2026,99025.23
A00515,11-02-2025,79603.03
A00515,13-03-2026,5722.56
A00515,15-12-2025,71709.22
A00515,18-09-2024,18889.76
A00515,26-05-2024,42997.88
A00515,28-02-2026,99788.72
A00516,04-11-2025,7327.67
A00516,28-07-2025,11768.27
A00516,29-07-2025,9788.23
A00518,06-04-2026,496.26
A00518,10-05-2024,72982.9
A00518,30-05-2024,94268.16
A00519,21-12-2024,15625.06
A00519,24-02-2025,24034.75
A00520,25-01-2026,45500.85
A00521,04-12-2025,68133.71
A00521,05-02-2026,25678.42
A00521,18-07-2024,43921.54
A00522,10-05-2024,68094.77
A00522,29-08-2024,51865.93
A00522,31-01-2025,3661.77
A00523,16-07-2024,42896.08
A00524,01-08-2024,24535.15
A00524,06-03-2025,981.54
A00525,21-02-2025,43722.75
A00525,23-02-2025,56297.35
A00526,10-07-2025,28306.94
A00526,20-06-2025,84708.1
A00526,30-11-2024,84836.46
A00527,05-04-2025,20367.99
A00527,05-06-2025,20471.09
A00527,06-09-2025,18303.33
A00527,06-10-2024,18464.92
A00527,08-11-2024,83057.51
A00527,19-10-2024,34796.98
A00527,20-08-2024,25793.39
A00527,20-11-2025,8617.91
A00527,23-08-2024,42842.88
A00528,12-09-2024,92851.41
A00528,21-11-2024,18328.12
A00528,23-08-2025,62715.57
A00529,01-02-2025,78360.36
A00529,03-06-2025,68996.55
A00529,08-10-2024,61490.15
A00529,30-06-2024,13405.51
A00530,08-12-2025,94692.47
A00531,18-06-2024,85372.11
A00532,16-01-2026,89112.51
A00533,16-05-2025,55897.12
A00533,19-08-2025,88606.94
A00533,24-09-2024,18142.88
A00533,25-01-2025,46853.16
A00535,01-03-2025,87653.32
A00535,16-05-2024,49985.55
A00535,18-03-2025,12219.22
A00535,30-06-2024,53122.7
A00536,10-01-2026,31231.18
A00536,14-02-2025,25941.15
A00536,28-08-2025,28249.52
A00536,30-01-2026,3773.0
A00537,06-06-2024,70495.29
A00537,07-04-2026,59852.63
A00537,09-09-2024,4007.67
A00537,25-04-2026,28477.22
A00538,23-10-2024,-4519.0
A00538,31-12-2024,95645.17
A00539,01-01-2026,78555.78
A00539,15-08-2024,48035.85
A00540,04-02-2025,29856.73
A00541,10-11-2025,16716.98
A00541,21-09-2025,91450.93
A00541,31-10-2024,3467.69
A00542,02-12-2025,32110.4
A00542,11-07-2024,67047.99
A00543,22-11-2024,59224.39
A00544,07-07-2025,51772.66
A00545,04-06-2025,76495.49
A00545,26-11-2025,29948.84
A00545,29-11-2024,79158.88
A00546,03-03-2025,23260.92
A00546,03-11-2025,38921.66
A00546,08-11-2024,8645.11
A00546,12-09-2025,-79744.99
A00546,24-01-2026,74846.18
A00546,27-03-2026,17036.96
A00546,30-03-2025,34324.9
A00547,03-11-2025,37604.32
A00547,11-07-2024,33635.18
A00547,29-11-2024,66861.76
A00548,28-12-2025,91587.54
A00549,08-04-2025,89948.39
A00550,08-06-2024,63940.8
A00550,19-06-2024,87420.59
A00550,23-12-2025,83750.72
A00550,27-03-2026,47257.64
A00550,29-10-2024,52430.74
A00551,07-03-2025,52282.4
A00551,17-05-2024,-37913.89
A00551,26-05-2025,68386.15
A00552,06-10-2025,71716.42
A00552,12-04-2025,59509.63
A00552,20-07-2025,52871.18
A00552,29-10-2024,80395.83
A00553,01-03-2026,69025.31
A00553,03-08-2024,63513.71
A00553,08-02-2026,82030.2
A00554,01-05-2025,53760.97
A00554,05-08-2024,50982.07
A00554,18-02-2025,69069.26
A00554,21-06-2025,90000.44
A00554,22-04-2025,42767.12
A00554,23-01-2025,71267.08
A00555,05-02-2026,28653.76
A00555,17-12-2024,74340.93
A00555,31-10-2025,35370.02
A00556,05-03-2025,50909.54
A00556,28-01-2025,99803.26
A00556,30-07-2025,89614.57
A00556,31-05-2024,89975.99
A00557,11-08-2025,38368.25
A00557,16-09-2025,59473.69
A00557,17-12-2024,90102.32
A00557,20-05-2024,13479.21
A00557,24-01-2026,73732.83
A00557,26-01-2025,76493.03
A00558,08-02-2025,88388.13
A00558,12-04-2026,92682.41
A00559,12-08-2024,29905.52
A00559,22-02-2025,69959.84
A00559,29-10-2024,61913.27
A00560,10-01-2026,-10956.45
A00561,09-03-2025,93637.33
A00561,17-09-2024,45730.87
A00561,21-03-2025,19419.14
A00561,22-10-2025,44645.49
A00562,03-07-2025,62754.26
A00562,08-09-2025,-62183.67
A00562,20-03-2026,24757.1
A00563,09-01-2026,-88797.8
A00563,14-07-2025,23079.45
A00563,28-10-2025,11038.97
A00563,30-07-2025,58351.64
A00564,04-03-2025,31099.18
A00564,15-10-2024,3817.96
A00564,21-08-2024,14259.99
A00564,28-08-2024,86003.96
A00564,29-05-2025,89446.75
A00565,19-04-2025,95662.43
A00565,21-12-2024,7945.72
A00565,26-07-2025,36413.63
A00566,07-06-2024,11967.64
A00566,10-06-2025,8217.8
A00566,14-06-2024,91986.31
A00566,18-04-2025,46246.83
A00566,30-01-2025,8337.64
A00567,08-02-2025,59270.11
A00567,29-03-2025,72253.51
A00568,01-11-2025,64211.66
A00568,24-08-2025,37415.11
A00569,01-12-2025,73008.59
A00569,17-05-2024,88374.22
A00569,17-10-2024,6977.81
A00569,22-02-2025,7244.54
A00570,19-09-2025,24818.32
A00571,04-04-2025,82784.3
A00572,21-05-2024,7411.39
A00572,30-04-2024,89274.68
A00573,14-05-2025,41402.13
A00573,16-07-2025,90629.88
A00573,17-08-2024,77987.93
A00573,19-04-2025,59718.54
A00574,14-07-2025,31211.43
A00574,15-05-2024,79421.33
A00574,20-06-2025,88779.01
A00574,31-03-2025,73459.87
A00575,12-11-2025,50973.3
A00575,14-02-2026,45361.54
A00575,16-08-2024,39264.91
A00576,29-06-2024,89330.28
A00577,08-12-2025,94662.73
A00577,13-09-2025,52257.4
A00577,29-01-2025,21151.66
A00577,30-03-2025,87128.86
A00577,31-03-2026,17025.44
A00578,01-08-2024,50155.62
A00578,11-11-2024,6601.64
A00578,18-12-2024,51575.78
A00578,23-11-2024,79700.05
A00578,28-08-2025,55951.64
A00579,10-07-2025,84070.4
A00579,17-09-2024,44795.84
A00579,21-02-2025,65618.7
A00579,28-10-2025,32443.42
A00580,29-10-2024,34389.99
A00581,07-02-2026,36212.73
A00581,17-03-2026,85229.01
A00581,22-08-2024,66728.51
A00582,03-09-2025,54802.84
A00582,12-03-2026,99788.6
A00582,14-10-2025,82239.64
A00582,25-04-2025,81329.48
A00583,03-10-2025,12093.52
A00583,08-12-2024,75851.24
A00583,10-07-2024,71753.16
A00583,11-04-2025,83476.48
A00584,14-09-2025,64728.16
A00585,07-06-2024,81667.35
A00585,18-03-2026,10341.83
A00586,03-09-2024,37576.48
A00586,12-09-2025,37831.62
A00587,12-02-2025,34018.1
A00588,12-04-2026,80806.83
A00588,16-09-2025,66717.97
A00588,21-12-2024,7966.23
A00588,25-06-2025,79004.14
A00589,01-01-2026,33431.73
A00589,02-01-2025,42351.79
A00589,05-11-2025,40770.1
A00589,22-05-2024,9134.98
A00590,16-10-2024,94103.72
A00591,17-08-2024,57530.07
A00592,09-02-2026,78312.27
A00592,21-08-2025,22378.42
A00593,02-01-2026,90739.18
A00593,19-05-2024,51114.25
A00593,26-06-2025,21966.02
A00593,29-12-2025,12216.63
A00593,30-06-2025,61982.33
A00594,18-05-2024,83731.71
A00594,18-06-2025,93859.97
A00594,30-01-2026,25507.82
A00595,06-02-2025,46973.66
A00596,06-08-2025,41569.32
A00596,26-09-2024,82085.63
A00596,30-06-2024,61278.58
A00598,13-04-2026,46615.3
A00599,01-04-2025,47267.98
A00600,02-09-2024,82919.72
A00600,13-06-2025,16334.21
A00600,15-06-2025,76239.94
A00600,20-02-2026,30242.42
A00601,08-11-2025,46771.22
A00601,10-02-2025,54470.38
A00601,19-08-2025,625.81
A00602,03-09-2025,27299.69
A00602,20-03-2025,59521.62
A00602,24-06-2024,28465.79
A00602,30-07-2024,60428.53
A00602,30-10-2025,63145.88
A00603,02-09-2025,52459.4
A00603,03-06-2025,76190.91
A00603,06-09-2024,15789.56
A00603,09-11-2024,92703.2
A00603,20-08-2024,91684.15
A00603,28-08-2025,40011.26
A00604,10-02-2026,54390.51
A00604,28-11-2024,47905.02
A00604,31-08-2024,80253.15
A00605,11-03-2025,65207.26
A00605,16-05-2025,96162.95
A00605,18-06-2024,91812.46
A00605,26-03-2026,80258.55
A00606,02-11-2024,26948.35
A00607,02-02-2026,96743.89
A00607,19-07-2025,27197.32
A00607,28-10-2025,88427.97
A00608,22-05-2024,3779.52
A00608,29-09-2024,80353.32
A00610,04-02-2026,93022.11
A00610,16-04-2026,77049.22
A00610,24-05-2025,84134.86
A00610,28-04-2025,90814.74
A00610,28-12-2024,84587.67
A00611,10-04-2025,82030.22
A00611,28-01-2025,31862.02
A00612,13-03-2025,70043.3
A00612,15-01-2025,44228.73
A00612,18-12-2025,56238.04
A00612,22-02-2025,38173.6
A00612,30-04-2025,5439.32
A00613,10-01-2026,89088.17
A00614,03-08-2025,73806.54
A00614,08-08-2025,90971.57
A00615,09-01-2026,62456.64
A00615,29-10-2024,99920.38
A00616,25-01-2026,11290.03
A00617,11-12-2024,47349.03
A00618,08-02-2025,18502.24
A00618,10-03-2026,58392.23
A00619,29-12-2024,17150.01
A00620,02-04-2025,77675.22
A00620,20-07-2024,35674.48
A00621,01-08-2025,96625.99
A00621,01-11-2025,24272.7
A00622,07-08-2025,40313.05
A00622,09-11-2024,92611.35
A00622,25-04-2026,77177.85
A00623,11-01-2026,20442.7
A00623,19-06-2024,46400.9
A00624,25-06-2024,23665.19
A00624,25-12-2025,14815.14
A00625,07-07-2024,85641.6
A00625,12-04-2025,54544.23
A00625,15-09-2024,16007.41
A00625,16-10-2025,6819.99
A00625,19-06-2024,27986.9
A00625,24-04-2025,20243.62
A00625,24-09-2025,98337.18
A00625,25-09-2024,33290.11
A00626,05-09-2024,83499.23
A00626,30-03-2026,99234.88
A00628,05-09-2025,7522.63
A00628,17-02-2026,9636.84
A00629,12-05-2025,43978.97
A00629,20-02-2026,21371.44
A00630,02-06-2025,8888.28
A00630,05-03-2025,56851.39
A00630,13-01-2025,63471.15
A00630,13-06-2024,12921.84
A00631,22-02-2025,26612.4
A00631,27-10-2024,29164.37
A00632,03-03-2026,43374.94
A00632,18-04-2026,-1566.83
A00632,27-04-2026,92743.63
A00633,06-07-2024,73781.37
