txn_id,account_id,txn_date,txn_type,amount,channel
T000489,A05298,30-09-2025,Debit,34944.83,IMPS
T000490,A01102,09-01-2026,Debit,1931.33,IMPS
T000491,A14358,05-10-2025,Debit,20630.83,IMPS
T000492,A04202,24-10-2025,Debit,58058.23,ATM
T000493,A01057,08-06-2024,Debit,54093.82,ATM
T000494,A06498,01-08-2025,Debit,-19271.55,IMPS
T000495,A04659,09-02-2025,Debit,25026.24,IMPS
T000496,A05651,05-07-2025,Credit,9430.45,ATM
T000497,A10679,11-02-2026,Debit,15767.87,ATM
T000498,A01211,24-01-2026,Credit,34029.6,UPI
T000499,A11141,20-03-2025,Debit,42447.63,NEFT
T000500,A05947,23-03-2026,Credit,36503.31,NEFT
T000501,A07849,16-09-2025,Debit,18569.62,ATM
T000502,A10479,27-06-2025,Debit,53868.09,ATM
T000503,A02140,17-05-2025,Debit,53961.9,UPI
T000504,A02564,30-11-2024,Credit,56814.75,NEFT
T000505,A13428,24-01-2025,Debit,53886.29,IMPS
T000506,A03726,12-06-2024,Credit,84742.51,UPI
T000507,A09221,27-03-2026,Debit,38632.76,IMPS
T000508,A01788,30-05-2025,Debit,53151.91,UPI
T000509,A07487,17-10-2025,Debit,36254.76,IMPS
T000510,A00625,07-07-2024,Credit,85641.6,IMPS
T000511,A05787,13-09-2025,Credit,47031.54,UPI
T000512,A02973,13-11-2025,Debit,65075.36,IMPS
T000513,A02706,29-03-2026,Debit,57502.53,NEFT
T000514,A04621,11-12-2024,Debit,58017.19,ATM
T000515,A11422,27-11-2024,Credit,58625.27,NEFT
T000516,A10785,29-08-2024,Debit,7998.25,NEFT
T000517,A13215,04-11-2024,Debit,16326.71,ATM
T000518,A01892,22-07-2025,Debit,82213.81,UPI
T000519,A08532,21-03-2026,Debit,68721.08,UPI
T000520,A02372,17-05-2024,Credit,13600.41,UPI
T000521,A03501,16-08-2024,Debit,77419.36,ATM
T000522,A02781,08-03-2026,Credit,32200.78,ATM
T000523,A03104,17-07-2024,Debit,32247.97,NEFT
T000524,A08949,23-01-2025,Debit,62490.28,ATM
T000525,A14601,02-06-2024,Credit,86607.34,NEFT
T000526,A10564,30-04-2024,Debit,24244.65,ATM
T000527,A01315,24-09-2024,Debit,49538.88,IMPS
T000528,A04547,29-10-2024,Credit,850.67,ATM
T000529,A09610,06-10-2025,Debit,57976.16,UPI
T000530,A99999,06-12-2025,Credit,86062.9,NEFT
T000531,A06849,28-04-2024,Credit,37683.91,UPI
T000532,A01044,22-12-2025,Credit,77246.42,IMPS
T000533,A14939,16-09-2025,Credit,62748.06,IMPS
T000534,A12467,02-10-2025,Debit,50164.27,IMPS
T000535,A12132,02-05-2025,Debit,16583.66,IMPS
T000536,A01054,05-06-2025,Credit,19077.48,IMPS
T000537,A11802,20-02-2026,Credit,86062.96,UPI
T000538,A13737,03-01-2025,Credit,70765.49,NEFT
T000539,A07758,06-06-2025,Debit,40026.57,IMPS
T000540,A99999,12-01-2025,Credit,10690.13,IMPS
T000541,A01472,18-01-2026,Debit,54291,UPI
T000542,A11510,21-01-2026,Credit,43368.75,IMPS
T000543,A05092,19-10-2025,Debit,96091.88,UPI
T000544,A00971,05-05-2024,Credit,11785.47,IMPS
T000545,A01225,20-02-2025,Credit,12128.56,ATM
T000546,A11632,04-08-2024,Credit,18508.72,NEFT
T000547,A07593,20-12-2025,Credit,45283.01,UPI
T000548,A11582,07-05-2025,Debit,54605.39,UPI
T000549,A01303,05-11-2025,Debit,86771.49,ATM
T000550,A08453,23-05-2024,Credit,75004.53,IMPS
T000551,A03162,16-11-2025,Credit,6959.2,UPI
T000552,A13289,21-11-2024,Credit,76008.73,ATM
T000553,A13187,15-11-2024,Debit,89994.6,IMPS
T000554,A06966,12-02-2026,Debit,46952.76,ATM
T000555,A06663,12-05-2024,Debit,85026.33,UPI
T000556,A08600,15-01-2025,Debit,35073.72,NEFT
T000557,A14638,31-03-2025,Debit,1170.15,UPI
T000558,A04860,02-03-2026,Credit,419.42,UPI
T000559,A03587,30-09-2024,Debit,92748.72,UPI
T000560,A13666,18-11-2025,Debit,40018.92,ATM
T000561,A07724,10-12-2024,Credit,66306.07,NEFT
T000562,A02389,18-07-2024,Debit,85442.17,NEFT
T000563,A02487,09-12-2025,Credit,47244.53,NEFT
T000564,A08745,29-08-2025,Debit,9309.66,UPI
T000565,A05376,02-04-2026,Credit,20653.74,UPI
T000566,A10198,21-02-2026,Debit,54262.7,ATM
T000567,A14571,20-08-2024,Debit,36171.23,NEFT
T000568,A02743,11-10-2025,Debit,95891.31,NEFT
T000569,A05211,27-09-2025,Credit,-65220.4,NEFT
T000570,A12247,17-04-2025,Debit,30261.6,IMPS
T000571,A06816,22-09-2024,Debit,64628.3,UPI
T000572,A01298,04-12-2025,Credit,73565.24,UPI
T000573,A11634,10-01-2026,Credit,89755.36,NEFT
T000574,A11064,13-11-2025,Debit,79253.07,ATM
T000575,A09475,11-08-2025,Debit,60122.64,ATM
T000576,A10949,23-06-2024,Debit,49179.71,UPI
T000577,A11118,20-09-2025,Debit,65545.74,UPI
T000578,A14069,30-06-2025,Debit,40187.58,IMPS
T000579,A12976,20-12-2025,Credit,49730.48,UPI
T000580,A09198,08-08-2024,Credit,33054.93,ATM
T000581,A05325,27-10-2025,Debit,88891.14,ATM
T000582,A02457,01-03-2025,Credit,50917.28,UPI
T000583,A01993,16-11-2024,Credit,4746.22,ATM
T000584,A05441,21-05-2024,Credit,86497.48,IMPS
T000585,A11198,26-04-2026,Debit,82690.88,UPI
T000586,A11169,30-07-2024,Debit,52202.67,UPI
T000587,A13324,02-06-2024,Credit,38218.71,ATM
T000588,A01343,10-02-2026,Credit,13610.08,NEFT
T000589,A05755,12-12-2025,Debit,35334.83,NEFT
T000590,A04173,31-10-2025,Credit,35166.35,NEFT
T000591,A11307,27-09-2025,Credit,25565.08,IMPS
T000592,A00986,08-06-2025,Debit,68441.31,UPI
T000593,A00705,03-11-2025,Credit,67164.54,ATM
T000594,A09630,14-09-2025,Credit,86453.5,IMPS
T000595,A13109,19-08-2025,Debit,14681.76,UPI
T000596,A07458,01-10-2025,Debit,1208.41,IMPS
T000597,A09625,02-01-2026,Credit,38697.84,NEFT
T000598,A12185,02-09-2025,Debit,87643.19,ATM
T000599,A09650,23-12-2024,Credit,71927.37,UPI
T000600,A00175,15-05-2025,Credit,39183.76,IMPS
T000601,A04482,09-08-2025,Credit,90210.01,ATM
T000602,A10427,21-02-2025,Debit,65840.86,NEFT
T000603,A14438,19-10-2024,Debit,40134.29,UPI
T000604,A10157,28-09-2024,Debit,16431.24,NEFT
T000605,A06486,26-07-2024,Debit,5267.85,IMPS
T000606,A04560,04-09-2025,Credit,75788.03,IMPS
T000607,A10137,21-03-2025,Debit,32011.12,IMPS
T000608,A03081,05-04-2025,Credit,99181.3,UPI
T000609,A05914,12-05-2025,Credit,39241.98,ATM
T000610,A10406,27-04-2025,Debit,56577.07,IMPS
T000611,A14929,01-07-2024,Credit,53843.38,IMPS
T000612,A13970,17-08-2024,Debit,14688.3,IMPS
T000613,A06876,01-06-2025,Credit,23998.6,IMPS
T000614,A02957,15-04-2026,Debit,85091.65,UPI
T000615,A01754,20-08-2025,Debit,91268.35,ATM
T000616,A14935,27-08-2025,Debit,69329.87,IMPS
T000617,A10300,22-06-2024,Credit,61735.63,IMPS
T000618,A07260,21-11-2024,Debit,51329.26,NEFT
T000619,A00015,01-05-2025,Credit,49800.96,IMPS
T000620,A09033,25-01-2025,Debit,68679.77,IMPS
T000621,A05156,07-12-2025,Credit,81375.99,ATM
T000622,A02160,23-06-2024,Credit,37028.22,NEFT
T000623,A05907,26-03-2025,Debit,20786.23,ATM
T000624,A11366,09-12-2025,Credit,12631.4,UPI
T000625,A13034,20-04-2026,Debit,57617.73,ATM
T000626,A13546,21-05-2025,Debit,43062.41,NEFT
T000627,A01712,23-03-2025,Credit,56671.67,ATM
T000628,A09376,08-08-2024,Credit,90492.22,NEFT
T000629,A12169,20-02-2025,Debit,82726.82,UPI
T000630,A14917,09-07-2025,Credit,20389.53,UPI
T000631,A07290,12-12-2025,Credit,56594.43,IMPS
T000632,A02086,12-09-2025,Credit,82334.58,ATM
T000633,A12896,20-12-2025,Debit,52562.82,ATM
T000634,A10526,06-01-2025,Credit,6113.22,UPI
T000635,A04748,18-10-2024,Debit,89241.8,ATM
T000636,A05432,27-07-2024,Credit,94183.94,NEFT
T000637,A13016,16-11-2024,Debit,97190.91,UPI
T000638,A08538,12-04-2025,Credit,347.71,IMPS
T000639,A07044,06-12-2024,Credit,33560.29,IMPS
T000640,A11962,23-10-2025,Credit,36865.26,IMPS
T000641,A13147,13-12-2024,Credit,83829.82,IMPS
T000642,A13313,01-11-2024,Credit,29413.68,NEFT
T000643,A11467,05-04-2025,Credit,27101.03,ATM
T000644,A00301,24-05-2024,Debit,21509.54,NEFT
T000645,A11441,13-12-2024,Credit,34654.5,NEFT
T000646,A11666,03-10-2024,Credit,30050.23,NEFT
T000647,A12279,14-10-2025,Credit,24159.34,UPI
T000648,A11714,12-08-2024,Debit,15408.96,IMPS
T000649,A04283,03-07-2024,Debit,-96112.85,ATM
T000650,A03243,05-01-2026,Debit,68085.09,UPI
T000651,A07762,03-08-2025,Credit,14655.99,ATM
T000652,A04312,24-07-2025,Credit,64934.58,NEFT
T000653,A07420,15-09-2025,Debit,95471.56,IMPS
T000654,A13555,12-05-2024,Credit,93844.34,ATM
T000655,A08361,11-10-2025,Credit,63018.03,NEFT
T000656,A13989,19-09-2024,Credit,31659.73,IMPS
T000657,A99999,28-08-2025,Credit,71366.97,UPI
T000658,A09194,14-12-2024,Credit,47569.33,NEFT
T000659,A07393,09-05-2025,Credit,9068.39,NEFT
T000660,A04039,12-07-2025,Credit,34700.53,ATM
T000661,A06628,06-04-2025,Debit,22655.85,IMPS
T000662,A01914,10-06-2025,Credit,7524.01,UPI
T000663,A04366,26-04-2025,Debit,91882.53,NEFT
T000664,A00610,28-04-2025,Credit,90814.74,ATM
T000665,A13579,25-09-2024,Credit,56341.78,NEFT
T000666,A02457,23-03-2026,Debit,40195.52,ATM
T000667,A06885,26-01-2026,Debit,57009.13,ATM
T000668,A10871,10-06-2025,Credit,43914.81,IMPS
T000669,A08628,31-03-2025,Debit,97084.45,NEFT
T000670,A04721,02-06-2025,Debit,62003.3,UPI
T000671,A07415,16-11-2024,Credit,69195.08,ATM
T000672,A05976,01-11-2025,Debit,69928.13,UPI
T000673,A10302,24-04-2025,Debit,92779.38,UPI
T000674,A04393,12-10-2025,Debit,31590.89,ATM
T000675,A11489,27-06-2024,Credit,34548.89,UPI
T000676,A07589,30-07-2024,Credit,68650.6,UPI
T000677,A08257,01-06-2025,Debit,81985.84,IMPS
T000678,A01460,07-04-2025,Debit,99404.67,UPI
T000679,A01437,03-09-2024,Debit,25765.05,IMPS
T000680,A05655,04-11-2024,Debit,35892.2,ATM
T000681,A12717,01-08-2024,Credit,43721.11,NEFT
T000682,A13819,27-04-2024,Credit,82169.61,UPI
T000683,A10589,05-10-2024,Debit,98635.69,UPI
T000684,A05344,12-06-2025,Credit,47881.26,UPI
T000685,A06547,19-10-2025,Debit,85556.36,NEFT
T000686,A01950,22-09-2025,Debit,17108.61,IMPS
T000687,A09782,09-03-2026,Credit,84287.44,NEFT
T000688,A07562,31-03-2026,Debit,29344,ATM
T000689,A06184,16-04-2025,Debit,40850.8,NEFT
T000690,A01258,22-09-2025,Credit,64558.91,NEFT
T000691,A03529,24-01-2026,Credit,51150.24,NEFT
T000692,A02980,16-10-2024,Debit,42289.46,ATM
T000693,A08896,04-05-2025,Debit,94498.36,UPI
T000694,A11475,25-12-2025,Debit,85303.73,ATM
T000695,A08731,09-07-2024,Credit,33049.77,IMPS
T000696,A14664,28-11-2024,Credit,63917.09,NEFT
T000697,A07878,24-06-2025,Credit,3581.66,NEFT
T000698,A04970,05-12-2024,Debit,91854.43,NEFT
T000699,A13322,22-11-2024,Debit,8022.66,UPI
T000700,A07621,13-10-2024,Credit,48192.71,IMPS
T000701,A05404,20-04-2026,Debit,77971.16,NEFT
T000702,A08251,07-03-2026,Debit,35107.65,UPI
T000703,A04854,10-06-2025,Debit,57620.26,NEFT
T000704,A10530,20-05-2024,Debit,28669.5,NEFT
T000705,A06564,18-04-2025,Debit,63747.25,IMPS
T000706,A05278,25-03-2025,Debit,86009.93,ATM
T000707,A01985,05-06-2025,Debit,51394.86,ATM
T000708,A10447,22-10-2025,Credit,83336.62,NEFT
T000709,A12081,27-06-2025,Credit,70255.88,ATM
T000710,A06852,30-03-2026,Credit,71579.92,NEFT
T000711,A00648,30-03-2026,Credit,26672.48,ATM
T000712,A13439,13-02-2025,Credit,77717.53,UPI
T000713,A04343,22-04-2025,Credit,79529.99,UPI
T000714,A06875,03-12-2025,Credit,52542.22,ATM
T000715,A06899,09-06-2025,Credit,82158.03,UPI
T000716,A06704,02-07-2025,Debit,95283.82,IMPS
T000717,A06531,04-02-2025,Debit,71348.69,ATM
T000718,A09877,14-11-2024,Debit,17933.3,IMPS
T000719,A06796,15-11-2024,Debit,11207.9,NEFT
T000720,A07258,02-11-2025,Debit,66791.37,NEFT
T000721,A03519,28-06-2025,Credit,66616.92,ATM
T000722,A04414,30-07-2025,Debit,54222.51,UPI
T000723,A03768,23-10-2025,Debit,99097.7,ATM
T000724,A03700,23-01-2026,Debit,68941.35,UPI
T000725,A04626,14-10-2024,Credit,51384.37,ATM
T000726,A02298,20-02-2026,Credit,84571.87,IMPS
T000727,A09860,25-02-2025,Credit,13447.49,NEFT
T000728,A10110,25-11-2025,Debit,66660.05,IMPS
T000729,A07234,20-01-2026,Credit,15388.59,NEFT
T000730,A13850,28-08-2024,Credit,63647.12,UPI
T000731,A14323,19-06-2025,Credit,30910.75,IMPS
T000732,A04578,06-07-2024,Credit,-77753.25,IMPS
T000733,A01546,07-10-2024,Debit,3676.45,ATM
T000734,A00361,28-04-2024,Credit,12432.15,UPI
T000735,A03527,04-09-2024,Credit,77684.48,IMPS
T000736,A07300,06-04-2026,Credit,43807.96,IMPS
T000737,A00989,08-11-2024,Debit,71525.83,ATM
T000738,A06899,09-03-2026,Debit,26068.17,ATM
T000739,A12434,25-01-2025,Credit,43832.26,IMPS
T000740,A03657,18-09-2025,Debit,11524.14,NEFT
T000741,A08322,24-04-2025,Debit,79569.22,NEFT
T000742,A11768,05-06-2025,Credit,37134.57,ATM
T000743,A02017,30-12-2025,Credit,89929.13,IMPS
T000744,A09156,07-07-2025,Credit,35644.61,UPI
T000745,A14171,30-05-2025,Credit,72862.02,UPI
T000746,A00915,28-12-2025,Credit,33689.27,ATM
T000747,A11754,11-06-2025,Debit,6184.3,UPI
T000748,A10628,26-10-2024,Debit,21000.47,NEFT
T000749,A10338,07-04-2025,Credit,40859.15,IMPS
T000750,A03112,25-10-2024,Debit,73231.29,NEFT
T000751,A08071,16-08-2024,Credit,89280.1,NEFT
T000752,A02695,15-12-2024,Credit,4457.47,NEFT
T000753,A07775,17-06-2025,Debit,37931.12,ATM
T000754,A00078,04-07-2025,Debit,76454.43,IMPS
T000755,A09735,12-07-2024,Credit,45228.05,NEFT
T000756,A07022,08-08-2025,Credit,46523.84,UPI
T000757,A05295,05-09-2025,Debit,51561.82,ATM
T000758,A02411,18-01-2025,Debit,46360.44,ATM
T000759,A10624,13-10-2025,Credit,66660.26,ATM
T000760,A04502,02-10-2025,Debit,81174.67,IMPS
T000761,A07502,24-10-2025,Credit,86975.22,UPI
T000762,A13810,23-10-2024,Credit,41043.63,NEFT
T000763,A01290,20-04-2025,Credit,72984.99,IMPS
T000764,A99999,22-03-2026,Credit,53470.02,UPI
T000765,A05783,16-07-2025,Debit,28383.61,UPI
T000766,A04356,13-07-2025,Credit,95285.53,ATM
T000767,A12242,11-02-2025,Credit,70039.22,IMPS
T000768,A12052,26-05-2024,Debit,67869.89,ATM
T000769,A06945,09-05-2024,Debit,35609.16,NEFT
T000770,A10066,30-10-2025,Credit,38240.77,IMPS
T000771,A08134,05-10-2024,Credit,45575.7,IMPS
T000772,A02243,11-01-2025,Credit,21860.9,UPI
T000773,A08951,13-02-2026,Debit,13673.83,UPI
T000774,A12972,22-06-2024,Credit,35464.5,UPI
T000775,A03964,26-08-2025,Credit,91885.14,IMPS
T000776,A06983,02-09-2024,Debit,41037.14,NEFT
T000777,A12832,07-02-2026,Debit,23147.54,UPI
T000778,A12384,26-03-2026,Credit,-62683.78,NEFT
T000779,A09615,05-10-2024,Debit,23981.4,UPI
T000780,A13974,12-10-2024,Debit,79884.98,NEFT
T000781,A01701,04-12-2025,Credit,58798.28,ATM
T000782,A05965,05-09-2025,Credit,6322.42,NEFT
T000783,A14561,02-04-2025,Credit,96053.69,ATM
T000784,A10732,25-05-2024,Debit,59261.92,ATM
T000785,A00043,13-11-2025,Credit,45536.43,NEFT
T000786,A11364,06-07-2024,Credit,75923.12,ATM
T000787,A13758,21-05-2024,Debit,8132.68,ATM
T000788,A02788,24-03-2026,Debit,74445.29,NEFT
T000789,A08770,26-10-2025,Credit,50239.36,NEFT
T000790,A05124,16-12-2024,Credit,48346.3,ATM
T000791,A14591,18-05-2024,Debit,20939.2,NEFT
T000792,A14250,17-01-2026,Debit,72539.42,IMPS
T000793,A06041,22-03-2025,Debit,65935.61,NEFT
T000794,A13118,10-07-2024,Credit,2888.31,NEFT
T000795,A01109,15-03-2026,Debit,83035.81,ATM
T000796,A06900,09-02-2026,Debit,54316.69,IMPS
T000797,A04913,19-11-2025,Credit,87073.66,UPI
T000798,A10322,10-10-2025,Credit,34711.88,IMPS
T000799,A04247,15-05-2025,Debit,17324.55,NEFT
T000800,A11037,01-07-2025,Credit,77225.82,IMPS
T000801,A12526,12-09-2025,Credit,89330.59,IMPS
T000802,A13533,29-10-2024,Debit,14113.64,NEFT
T000803,A11015,14-06-2025,Debit,18131.72,UPI
T000804,A03099,08-01-2025,Credit,22973.08,NEFT
T000805,A06583,29-11-2025,Credit,84300.37,IMPS
T000806,A02850,09-04-2026,Credit,78329.33,UPI
T000807,A04006,27-09-2025,Debit,24842.74,ATM
T000808,A06126,29-07-2025,Credit,93190.66,ATM
T000809,A08247,25-01-2025,Debit,69865.01,IMPS
T000810,A07204,14-05-2025,Credit,25201,IMPS
T000811,A14446,09-08-2025,Debit,51981.33,UPI
T000812,A01290,20-12-2024,Credit,58512.61,UPI
T000813,A11422,23-05-2024,Debit,56975.19,UPI
T000814,A04574,05-04-2025,Debit,43019.4,UPI
T000815,A06738,20-10-2024,Debit,4233.35,IMPS
T000816,A14134,04-12-2024,Debit,43159.23,NEFT
T000817,A03049,10-09-2025,Debit,68391.52,ATM
T000818,A07976,27-09-2025,Credit,64291.69,ATM
T000819,A01860,05-07-2024,Debit,328.59,IMPS
T000820,A02157,17-01-2025,Debit,96493.72,NEFT
T000821,A08599,15-08-2024,Credit,27821.7,NEFT
T000822,A09677,22-05-2025,Debit,86024.57,UPI
T000823,A12064,28-01-2025,Credit,62679.25,UPI
T000824,A04404,20-09-2024,Credit,91184.94,UPI
T000825,A14990,17-04-2026,Debit,90745.2,IMPS
T000826,A13392,11-09-2025,Credit,72061.37,ATM
T000827,A11402,13-07-2024,Credit,64920.84,UPI
T000828,A12280,06-04-2025,Debit,41315.05,ATM
T000829,A09535,07-06-2024,Credit,76376.43,UPI
T000830,A11352,19-05-2024,Credit,77669.68,ATM
T000831,A00247,30-04-2024,Credit,93469.96,NEFT
T000832,A13890,06-12-2025,Credit,82757.21,NEFT
T000833,A01423,21-11-2024,Credit,73912,UPI
T000834,A12882,16-10-2025,Debit,63575.59,ATM
T000835,A03943,13-09-2025,Credit,57269.41,UPI
T000836,A00830,20-06-2024,Debit,71095.99,IMPS
T000837,A03029,15-08-2024,Debit,60854.94,NEFT
T000838,A11897,27-05-2025,Credit,47983.59,IMPS
T000839,A03235,17-10-2024,Debit,65658.53,ATM
T000840,A09322,19-02-2026,Debit,79581.06,UPI
T000841,A02192,20-08-2025,Credit,22712.42,ATM
T000842,A10884,29-04-2025,Credit,41958.89,ATM
T000843,A13382,08-05-2024,Debit,13904.43,NEFT
T000844,A04037,12-11-2024,Debit,95556.3,IMPS
T000845,A11386,22-02-2026,Credit,29730.63,ATM
T000846,A06128,15-02-2026,Debit,35390.84,IMPS
T000847,A04980,28-05-2024,Credit,-50869.92,UPI
T000848,A14021,03-05-2024,Debit,47439.3,IMPS
T000849,A00874,03-01-2026,Credit,51654.03,NEFT
T000850,A04176,15-12-2025,Debit,39378.31,ATM
T000851,A07628,19-09-2025,Credit,90021.79,ATM
T000852,A12326,18-10-2025,Credit,48915.31,NEFT
T000853,A10525,24-07-2024,Credit,82177.99,IMPS
T000854,A02757,24-03-2025,Credit,20819.88,ATM
T000855,A06746,10-06-2024,Credit,20650.66,NEFT
T000856,A03746,29-04-2024,Debit,56556.06,NEFT
T000857,A10580,01-03-2025,Debit,83925.46,NEFT
T000858,A07546,14-06-2024,Credit,304.66,NEFT
T000859,A07050,14-02-2026,Credit,29899.06,IMPS
T000860,A09816,29-03-2025,Debit,94615.18,ATM
T000861,A03686,22-01-2025,Credit,68913.62,ATM
T000862,A01673,26-07-2024,Credit,20146.13,IMPS
T000863,A02407,14-04-2026,Debit,24805.78,ATM
T000864,A09305,14-05-2024,Debit,52018.89,NEFT
T000865,A06703,02-07-2024,Debit,91401.81,NEFT
T000866,A08589,04-09-2025,Credit,4684.05,ATM
T000867,A11751,29-03-2026,Debit,88614.15,NEFT
T000868,A02093,12-02-2026,Credit,16321.05,ATM
T000869,A08032,17-09-2024,Debit,62395.98,NEFT
T000870,A03297,01-12-2025,Debit,6667.96,ATM
T000871,A10556,12-06-2025,Debit,5144.18,IMPS
T000872,A10430,26-10-2025,Credit,48144.41,IMPS
T000873,A02237,17-10-2024,Debit,24899.07,UPI
T000874,A00905,15-06-2025,Credit,73855.4,UPI
T000875,A01921,28-10-2024,Credit,18444.94,NEFT
T000876,A02907,13-07-2024,Debit,82841.49,UPI
T000877,A08685,03-02-2025,Credit,54766.98,UPI
T000878,A09753,18-11-2025,Debit,32463.93,UPI
T000879,A05305,23-12-2024,Debit,56606.16,NEFT
T000880,A04866,04-07-2025,Credit,40106.52,IMPS
T000881,A12606,01-12-2025,Debit,53545.76,NEFT
T000882,A03077,25-11-2024,Debit,67899.65,IMPS
T000883,A03966,17-01-2026,Debit,68065.64,UPI
T000884,A10774,05-07-2024,Debit,1015.11,UPI
T000885,A11015,18-10-2024,Credit,10648.85,UPI
T000886,A02893,23-10-2025,Debit,81184.92,ATM
T000887,A12727,03-11-2025,Credit,3459.64,IMPS
T000888,A00350,20-09-2024,Credit,62817.54,UPI
T000889,A03140,12-08-2024,Debit,55276.18,ATM
T000890,A06578,22-03-2026,Credit,-8620.97,NEFT
T000891,A07420,23-07-2024,Debit,28742.87,IMPS
T000892,A12008,22-01-2025,Credit,62720.24,UPI
T000893,A09506,14-12-2025,Debit,95990.38,NEFT
T000894,A04782,12-06-2025,Credit,50593.48,NEFT
T000895,A11694,16-11-2025,Debit,93017.77,NEFT
T000896,A07968,28-01-2026,Credit,82388.85,NEFT
T000897,A13816,11-01-2025,Credit,35610.81,NEFT
T000898,A09526,14-10-2024,Debit,85841.39,IMPS
T000899,A03076,02-08-2024,Debit,5743.56,ATM
T000900,A06382,22-11-2024,Debit,18307.72,IMPS
T000901,A03471,26-12-2024,Debit,57036.09,IMPS
T000902,A03007,20-10-2025,Credit,64445.07,IMPS
T000903,A11842,10-05-2024,Debit,96693.11,UPI
T000904,A12199,22-03-2026,Credit,20479.18,UPI
T000905,A02373,20-01-2025,Debit,52168.5,NEFT
T000906,A01199,07-07-2024,Credit,50641.98,NEFT
T000907,A13805,29-06-2025,Credit,88145.88,UPI
T000908,A13838,14-01-2026,Credit,60032.72,UPI
T000909,A00608,22-05-2024,Debit,3779.52,UPI
T000910,A11579,17-10-2024,Credit,13809.17,ATM
T000911,A08545,14-05-2024,Debit,88841.96,ATM
T000912,A13946,28-07-2025,Debit,20428.23,NEFT
T000913,A06575,08-08-2024,Debit,64984.14,NEFT
T000914,A00965,22-02-2026,Debit,73457.96,NEFT
T000915,A09472,10-05-2024,Debit,35140.05,NEFT
T000916,A09937,25-10-2024,Credit,57946.17,IMPS
T000917,A03853,03-12-2025,Credit,48886.38,ATM
T000918,A14856,16-10-2024,Credit,33819.08,IMPS
T000919,A13556,14-08-2025,Credit,8370.4,NEFT
T000920,A05282,29-12-2025,Credit,88298.52,ATM
T000921,A13869,21-06-2024,Credit,41273.56,NEFT
T000922,A12105,18-10-2025,Credit,54130.83,ATM
T000923,A10861,24-04-2025,Credit,77616.84,IMPS
T000924,A02329,24-01-2026,Debit,90859.75,UPI
T000925,A00833,06-07-2024,Credit,17203.44,ATM
T000926,A99999,05-03-2026,Debit,94067.76,IMPS
T000927,A08429,07-03-2026,Credit,76272.83,UPI
T000928,A06639,01-06-2024,Credit,98787.46,NEFT
T000929,A06419,12-02-2025,Debit,65206.12,IMPS
T000930,A09867,07-09-2025,Debit,91145.08,ATM
T000931,A00033,26-07-2024,Credit,43382.16,NEFT
T000932,A08687,12-09-2024,Credit,82414.07,ATM
T000933,A05691,20-11-2025,Credit,11355.23,UPI
T000934,A12936,08-08-2025,Debit,26668.03,UPI
T000935,A04226,12-08-2024,Debit,17103.94,IMPS
T000936,A03712,16-12-2024,Credit,58101.32,ATM
T000937,A09508,28-09-2024,Debit,99230.71,IMPS
T000938,A11585,23-05-2024,Debit,49259.23,IMPS
T000939,A01707,21-03-2025,Credit,94045,NEFT
T000940,A11298,21-01-2025,Debit,32393.24,IMPS
T000941,A08485,23-04-2025,Debit,66456.43,NEFT
T000942,A99999,26-08-2025,Credit,52685.72,UPI
T000943,A00929,22-11-2024,Debit,89914.09,UPI
T000944,A11935,11-06-2024,Credit,42526.03,UPI
T000945,A02520,05-10-2025,Debit,21169.03,UPI
T000946,A03188,09-07-2025,Credit,44732.39,IMPS
T000947,A02323,27-01-2025,Debit,67477.65,UPI
T000948,A12836,21-09-2024,Debit,47689.19,IMPS
T000949,A14487,13-06-2024,Debit,82084.84,IMPS
T000950,A14728,12-09-2024,Debit,17941.62,UPI
T000951,A07138,12-02-2025,Debit,49953.49,IMPS
T000952,A13939,26-02-2026,Credit,50834.08,IMPS
T000953,A02055,04-03-2026,Debit,29300.31,ATM
T000954,A08831,17-04-2026,Credit,35329.38,ATM
T000955,A00150,04-10-2025,Credit,58309.12,NEFT
T000956,A09745,31-12-2024,Debit,87128.15,NEFT
T000957,A10036,02-05-2025,Debit,-73279.3,NEFT
T000958,A01295,18-11-2025,Debit,80439.04,NEFT
T000959,A13770,14-01-2026,Credit,91380.94,UPI
T000960,A00546,03-03-2025,Credit,23260.92,IMPS
